sep=,
id,pageCat,imageCat,numberCat,itemInVolume,titleCat,titleBib,titleNormalized,author1,author2,author3,author4,contributor1,contributor2,contributor3,contributor4,place1,place2,publishers,year,format,histSubject,subjects,genres,mediaType,languages,systemManifestation,idManifestation,institutionOriginal,shelfmarkOriginal,provenanceAttribute,digitalCopyOriginal,targetOPAC,searchID,titleWork,systemWork,idWork,bound,comment,digitalCopy,copiesHAB
ausleihbuecher246,,,,0,,"Gravissimae quaestionis de christianarum ecclesiarum, in occidentis praesertim partibus, ab apostolorum temporibus, ad nostram usque, aetatem, 
            continua successione et statu, historica Explicatio",,,,,,,,,,Hanau#getty7005295,,Aubriani,1658,"456 S.",,,,Druck,lat,GBV,151846014,HAB,"A: 642.2 Theol. (1)",,,,,,,,1,,,,,,
ausleihbuecher247,,,,0,,"Bonifacii Symonetae Divi Ordinis Cistertiensis Cornu Abbatis Viri Undiquaque Doctissimi De Christiane Fidei Et Romanorum Pontificum Persecutionibus Opus Pene
            Divinum Et Inestimabile: In Quo Sparsim Habentur Haec Infrascripta...",,,,,,,,,,Basel#getty7007269,,Kessler,1509,"[6], CLVI, [2] Bl.",,,,Druck,lat,GBV,151300984,HAB,"A: 434.4 Theol. 2° (4)",,,,,,,,1,,,,,,
ausleihbuecher248,,,,0,,"De Turcorum origine, religione, ac immanissima eorum in christianos tyrannide ...",,,,,,,,,,Antwerpen#getty7007856,,Grapheus,1541,"91 gez. Bl.",,,,Druck,lat,GBV,149975562,HAB,"A: 537 Quod. (3)",,,,,,,,1,,,,,,
ausleihbuecher249,,,,0,,"Muhammad ar-rasūl al-kādib sive theologiae Muhammedanae brevis consideratio: in qua praecipuae magni illius magnae partis orbis terrarum seductoris, 
            Muhammedis, imposturae, fraudes et absurditates ex Alkorano potissimum deteguntur, et ex verbo Dei secundum articulos fidei refutantur",,,,,,,,,,Jena#getty7005973,,Bauhofer,1664,,,,,Druck,lat,GBV,150574754,HAB,"A: 249.14 Theol. (9)",,,,,,,,1,,,,,,
ausleihbuecher250,,,,0,,"Religio Turcica: Mahometis Vita Et Orientalis Cum Occidentali Antichristo Comparatio, 
            Das ist: Kurtze/ warhafftige/ gründ- und eigendliche Beschreibung Türckischer Religion. 
            Leben Wandel und Todt deß Arabischen falschen Propheten Mahometis Und Vergleichung beyder Orientalischen und Occidentalischen Antichristen",,,,,,,,,,Stade#getty1041281,,Holwein(Witwe),1659,"13 Ill. (Kupfertaf.), Notenbeisp.",,,,Bild,ger,GBV,150423675,HAB,"A: 215.1 Theol. (2)",,,,,,,,1,,,,,,
ausleihbuecher251,,,,0,,"Hieronymi Aleandri iunioris refutatio coniecturae anonymi scriptoris de suburbicariis regionibus et dioecesi episcopi Romani",,,,,,,,,,Paris#getty7008038,,Cramoisy,1619,"198 S.",,,,Druck,lat,GBV,15202588X,HAB,"A: 27.6 Quod. (1)",,,,,,,,1,,,,,,
ausleihbuecher252,,,,0,,"Tractatus de Potestate Episcoporum Ablatum, aliorumque Praelatorum Praesertim Regularium, nec non Abbatissarum ...",,,,,,,,,,Paris#getty7008038,,Huby,1607,"238, [18] Bl.",,,,Druck,lat,GBV,316257559,HAB,"A: 127.8 Jur.",,,,,,,,1,,,,,,
ausleihbuecher253,,,,0,,"Anastasii Bibliothecarii Historia Ecclesiastica, Sive Chronographia Tripertita. ; Ex Ms. Codice Bibliothecae Vaticanae. 
            Collata Ad Ms. Exemplar Longobard. Vetustiss. Casinens. Biblioth. unde Rom. Exemplar Manauit. ; Nunc denuo ad fidem veterum Librorum emendata. 
            Accedunt Notae Caroli Annibalis Fabroti IC. quibus obscura quæque Anastasii illustrantur. ; Item Glossaria duo, quibus vocabula mixo-barbara collata 
            cum Graeco Nicephori, Georgij Syncelli, & Theophanis, exponuntur",,,,,,,,,,Paris#getty7008038,,Imprimerie;Cramoisy,1649,"[6] Bl., 263, [1] S., [11] Bl., 313, [1] S., [4] Bl.",,,,Druck,lat,GBV,151216967,HAB,"A: 5.24 Hist. 2°",,,,,,,,1,,,,,,
ausleihbuecher254,,,,0,,"Epitome Pontificum Romanorvm A S. Petro usque ad Paulum IIII. Gestorum (videlicet) electionisque singulorum, & Conclauium compendiaria narratio.
            Cardinalium item nomina dignitatum tituli, insignia legationes, patria [et] obitus. Onvphrio Panvinio Veronensi F. Avgvstiniano Avthore. 
            Ex Musaeo Iacobi Stradae Mantuani, ciuis Romani, Antiquarij.",,,,,,,,,,Venedig#getty7018159,,Strada,1557,"[4] Bl., 428 S., [16] Bl.",,,,Druck,lat,GBV,143459686,HAB,"A: 259.2 Hist. 2°",,,,,,,,1,,,,,,
ausleihbuecher255,,,,0,,"Historia B. Platinae de vitis pontificum Romanorum. A D. n. Jesu Christo usque ad Paulum II. Venetum, Papam longe quam antea emendatior, 
            doctissimarumque annotationum Onuphrii Panvinij nunc ill. redd. Cui eiusdem Onuphrij accurata atque fideli opera, reliquorum quoque pontificum vitae, 
            usque ad Gregorium XIII. Pont. Max. nunc recèns adiuncta sunt. Acc. eodem etiam auctore Romanorum pontificum Chronicon, longè quàm anteà em. 
            atque locupletius. Alia quoque Platinae tum Onuphrij opuscula huic ed. nunc recèns add. sunt...",,,,,,,,,,Köln#getty7004446,,Cholin,1574,"429, 104, 76 S.","#260 Hist. 2°",,,Druck,lat,GBV,151336342,HAB,"M: Tq 4° 73",,,,,,,,1,"Bei Raabe wurde die Signatur 260 Hist. 2° angegeben. Diese Signatur ist nicht ermittelbar.",,,,,
ausleihbuecher256,,,,0,,"Johannis Stellae Sacerdotis Veneti Opus De Vitis Ac Gestis Summorum Pontificum: Ad Iulium II. Pontificem deductum ; 
            Fideliter a litera ad literam denuo impressum, Secundum Exemplar Anno M. D. VII. Basileae editum",,,,,,,,,,Basel#getty7007269,,,1650,"[1] Bl., 286 S.",,,,Druck,lat,GBV,223544965,HAB,"A: 599.14 Hist. (4)",,,,,,,,1,,,,,,
ausleihbuecher257,,,,20V13,,"Annalium Ecclesiasticorum Post Illustriss. Et Reverend. Dom. D. Caesarem Baronium, S. R. E. Cardinalem Bibliothecarium. Tomus ... [Band 13]",,,,,,,,,,Köln#getty7004446,,Bötzer,1621,"[6] Bl., 1088 Sp., [50] Bl.",,,Ordensliteratur:Dominikaner;Ordensliteratur:Oratorianer;Chronik,Druck,lat,GBV,091815134,HAB,"A: 8.14 Hist. 2°",,,,,,,,1,,,,,,
ausleihbuecher258,,,,12V1,,"Annales Ecclesiastici : Tomus ... [Band 1]",,,,,,,,,,Köln#getty7004446,,Gymnich,1624,"[18] Bl., 818 Sp., [26] Bl.","#8.3 Hist. 2°",,Ordensliteratur:Oratorianer;Chronik,Druck,lat,GBV,535908008,HAB,"M: Tm 2° 3:1 (1)",,,,,,,,1,"Bei Raabe wurde die Signatur 8.3 Hist. 2° angegeben. Diese Signatur ist nicht ermittelbar.",,,,,
ausleihbuecher259,,,,12V2,,"Annales Ecclesiastici : Tomus ... [Band 2]",,,,,,,,,,Köln#getty7004446,,Gymnich,1624,"[4] Bl., 864 Sp., [20] Bl.","#8.3 Hist. 2°",,,Druck,lat,GBV,535908016,HAB,"M: Tm 2° 3:1 (2)",,,,,,,,1,"Bei Raabe wurde die Signatur 8.3 Hist. 2° angegeben. Diese Signatur ist nicht ermittelbar.",,,,,
ausleihbuecher260,,,,12V3,,"Annales Ecclesiastici : Tomus ... [Band 3]",,,,,,,,,,Köln#getty7004446,,Gymnich,1624,"[4] Bl., 894 Sp., [20] Bl.","#8.3 Hist. 2°",,Ordensliteratur:Oratorianer;Chronik,Druck,lat,GBV,535908024,HAB,"M: Tm 2° 3:1 (3)",,,,,,,,1,"Bei Raabe wurde die Signatur 8.3 Hist. 2° angegeben. Diese Signatur ist nicht ermittelbar.",,,,,
ausleihbuecher261,,,,12V4,,"Annales Ecclesiastici : Tomus ... [Band 4]",,,,,,,,,,Köln#getty7004446,,Gymnich,1624,"[4] Bl., 792 Sp., [20] Bl.","#8.4 Hist. 2°",,Chronik;Ordensliteratur:Oratorianer,Druck,lat,GBV,535908032,HAB,"M: Tm 2° 3:2 (1)",,,,,,,,1,"Bei Raabe wurde die Signatur 8.4 Hist. 2° angegeben. Diese Signatur ist nicht ermittelbar.",,,,,
ausleihbuecher262,,,,12V5,,"Annales Ecclesiastici : Tomus ... [Band 5]",,,,,,,,,,Köln#getty7004446,,Gymich,1624,"[4] Bl., 772 Sp., [23] Bl.","#8.4 Hist. 2°",,Chronik;Ordensliteratur:Oratorianer,Druck,lat,GBV,535908040,HAB,"M: Tm 2° 3:2 (2)",,,,,,,,1,"Bei Raabe wurde die Signatur 8.4 Hist. 2° angegeben. Diese Signatur ist nicht ermittelbar.",,,,,
ausleihbuecher263,,,,12V6,,"Annales Ecclesiastici : Tomus ... [Band 6]",,,,,,,,,,Köln#getty7004446,,Gymnich,1624,"[4] Bl., 784 Sp., [21] Bl.","#8.4 Hist. 2°",,Chronik;Ordensliteratur:Oratorianer,Druck,lat,GBV,535908059,HAB,"M: Tm 2° 3:2 (3)",,,,,,,,1,"Bei Raabe wurde die Signatur 8.4 Hist. 2° angegeben. Diese Signatur ist nicht ermittelbar.",,,,,
ausleihbuecher264,,,,12V7,,"Annales Ecclesiastici : Tomus ... [Band 7]",,,,,,,,,,Köln#getty7004446,,Hierat,1624,"[4] Bl., 824 Sp., [32] Bl.","#A: 8.5 Hist. 2°",,,Druck,lat,GBV,535688180,,,,,,,,,,1,,,,,,
ausleihbuecher265,,,,12V8,,"Annales Ecclesiastici : Tomus ... [Band 8]",,,,,,,,,,Köln#getty7004446,,Hierat,1624,"[4] Bl., 798 Sp., [20] Bl.","#A: 8.5 Hist. 2°",,,Druck,lat,GBV,535688202,,,,,,,,,,1,,,,,,
ausleihbuecher266,,,,12V9,,"Annales Ecclesiastici : Tomus ... [Band 9]",,,,,,,,,,Köln#getty7004446,,Hierat,1624,"[3] Bl., 936 Sp., [29] Bl.","#A: 8.5 Hist. 2°",,,Druck,lat,GBV,535688253,,,,,,,,,,1,,,,,,
ausleihbuecher267,,,,12V10,,"Annales Ecclesiastici : Tomus ... [Band 10]",,,,,,,,,,Köln#getty7004446,,Hierat,1624,"[3] Bl., 964 Sp., [30] Bl.","#A: 8.6 Hist. 2°",,,Druck,lat,GBV,535688210,,,,,,,,,,1,,,,,,
ausleihbuecher268,,,,12V11,,"Annales Ecclesiastici : Tomus ... [Band 11]",,,,,,,,,,Köln#getty7004446,,Hierat,1624,"[3] Bl., 806 Sp., [30] Bl.","#A: 8.6 Hist. 2°",,,Druck,lat,GBV,535688199,,,,,,,,,,1,,,,,,
ausleihbuecher269,,,,12V12,,"Annales Ecclesiastici : Tomus ... [Band 12]",,,,,,,,,,Köln#getty7004446,,Hierat,1624,"[2] Bl., 916 Sp., [40] Bl","#A: 8.6 Hist. 2°",,,Druck,lat,GBV,535688245,,,,,,,,,,1,,,,,,
ausleihbuecher270,,,,0,,"Vita et gesta Hiltebrandi, qui Romanus Pontifex factus, Gregorius Septimus dictus est",,,,,,,,,,"Frankfurt am Main#getty7005293",,,1581,,"#163 Hist. 4°",,,Druck,lat,GBV,150246374,HAB,"M: Tq 4° 68 (2)",,,,,,,,1,"Bei Raabe wurde die Signatur 163 Hist. 4° angegeben. Diese Signatur ist nicht ermittelbar.",,,,,
ausleihbuecher271,,,,0,,"De Graecis latinisque numerorum notis et praeterea sarracenicis seu indicis, cum indicatione elementorum eius, quam logisticen graeci nominant quae est 
            methodus conficiendarum rationum et vocabulaorum artis interpretatione ...",,,,,,,,,,Nürnberg#getty7004334,,Heller,1557,"[54] Bl.",,,,Druck,lat,GBV,151567034,HAB,"A: 18.2 Arithm. (1)",,,,,,,,1,,,,,,
ausleihbuecher272,,,,0,,"Philosophia Moysaica: In qua Sapientia & scientia creationis & creaturarum sacra veréque Christiana ... ad amussim & enucleate explicatur",,,,,,,,,,Guoda#getty7006805,,Rammazeyn,1638,"[4], 152 Bl.",,,,Druck,lat,GBV,183961897,HAB,"A: 89.4 Quod. 2° (1)",,,,,,,,1,,,,,,
ausleihbuecher273,,,,2V1,,"M. Martini Lipenii Bibliotheca Realis Universalis Omnium Materiarum, Rerum Et Titulorum, In Theologia, Jurisprudentia, Medicina Et Philosophia Occurrentium [Band 1]",,,,,,,,,,"Frankfurt am Main#getty7005293",,Friderici;Görlin,1685,"[90] Bl., 748 S.",,,,Druck,lat,GBV,270718893,HAB,"A: 129.5 Theol. 2°",,,,,,,,1,,,,,,
ausleihbuecher274,,,,2V2,,"M. Martini Lipenii Bibliotheca Realis Universalis Omnium Materiarum, Rerum Et Titulorum, In Theologia, Jurisprudentia, Medicina Et Philosophia Occurrentium [Band 2]",,,,,,,,,,Köln#getty7005293,,Friderici;Görlin,1685,"[1] Bl., 944 S., [2] Bl.",,,Bibliographie,Druck,lat,GBV,151754284,HAB,"A: 129.6 Theol. 2°",,,,,,,,1,,,,,,
ausleihbuecher275,,,,0,,"Explicatio Numeri Bestiae DCLXVI. Qua tum vera eius exponendi ratio ostenditur; tum Characteres exquisitissimi, quibus Antichristus, omnisque eius Hierarchia, 
            ad vivum depingitur, perspicue solideque eruuntur",,,,,,,,,,Basel#getty7007269,,König,1656,"[12] Bl., 211 [i.e. 205] S., [1] Bl.",,,,Druck,lat,GBV,500173125,HAB,"A: 674.12 Theol. (2)",,,,,,,,1,,,,,,
ausleihbuecher276,,,,0,,"De occultis literarum notis sev artis animi sensa occulte alijs significandi, aut ab alijs significata expiscandi enodandique libri IIII",,,,,,,,,,Straßburg#getty7012346,Montbéliard#getty7009347,Foillet;Zetzner,1593,"[8] Bl., 275 [vielm. 271], [1], 24 S., [6] Bl.",,,,Druck,lat,GBV,150345054,HAB,"A: 83 Rhet.",,,,,,,,1,,,,,,
ausleihbuecher277,,,,0,,"Arithmetica perfecta et demonstrata, doctrinam de numero triplici, vulgari, cossico, et astronomico nova methodo per propositiones explicatam continens libri 7",,,,,,,,,,Augsburg#getty7004324,,franck,1609,"401 S.",,,,Druck,lat,GBV,150787332,HAB,"A: 3 Arithm. (1)",,,,,,,,1,,,,,,
ausleihbuecher278,,,,0,,"Miroir universel, Des Arts Et Sciences En General...",,,,,,,,,,Paris#getty7008038,,Cavellat,1584,"[8] Bl., 680 S.",,Alchemie,,Druck,fre;ita,GBV,14995249X,HAB,"A: 330 Quod.",,,,,,,,1,,,,,,
ausleihbuecher279,,,,2V1,,"Kunstliche Abriß allerhand Wasser-, Wind-, Roß- und Handt-Mühlen, beneben schönen und nützlichen Pompen, auch andern Machinen, damit das Wasser in Höhe zuerheben [Band 1]",,,,,,,,,,"Frankfurt am Main#getty7005293",,Strada,1617,"[4] Bl.","#36 Geom. 2°",,,Druck,ger,GBV,224889419,HAB,"M: Od 4° 49 (2)",,,,,,,,1,"Bei Raabe wurde die Signatur 36 Geom. 2° angegeben. Diese Signatur ist nicht ermittelbar. Auch konnte Band 2 nicht im Bestand der HAB ermittelt werden.",,,,,
ausleihbuecher280,,,,0,,"Machinae novae, cum declaratione latina, italica, hispanica, gallica et germanica",,,,,,,,,,Venedig#getty7018159,,,1615,2°,,,,,lat,GBV,15042843X,HAB,"A: 11 Geom. 2° (2)",,,,,,,,1,,,,,,
ausleihbuecher281,,,,6V1,,"Theatri Machinarum ... Theill ... [Band 1]",,,,,,,,,,Leipzig#getty7012329,Altenburg#getty7012790,Grosse;Meuschke,1607,"[35] Bl., 165 S., [25] Bl.",,Mechanik,,Druck,ger,GBV,535568746,HAB,"A: 31 Geom. (1)",,,,,,,,1,,,,,,
ausleihbuecher282,,,,6V2,,"Theatri Machinarum ... Theill ... [Band 2]",,,,,,,,,,Leipzig#getty7012329,Altenburg#getty7012790,Grosse,1610,"[4] Bl., 74 S., [2], 25 Bl.",,Mechanik,,Druck,ger,GBV,535568789,HAB,"A: 31 Geom. (2)",,,,,,,,1,,,,,,
ausleihbuecher283,,,,6V3,,"Theatri Machinarum ... Theill ... [Band 3]",,,,,,,,,,Leipzig#getty7012329,Altenburg#getty7012790,Grosse;Meuschke,1612,"[4] Bl., 91 S., [1], 26 teilw. gef. Bl.",,Mechanik,,Druck,ger,GBV,535568797,HAB,"A: 32 Geom. (1)",,,,,,,,1,,,,,,
ausleihbuecher284,,,,6V4,,"Theatri Machinarum ... Theill ... [Band 4]",,,,,,,,,,Leipzig#getty7012329,Altenburg#getty7012790,Grosse;Meuschke,1613,"Kupfert., 28 Ill. (Kupferst.), Tbl. r&s",,Mechanik,,Druck,ger,GBV,537220569,HAB,"A: 32 Geom. (2)",,,,,,,,1,,,,,,
ausleihbuecher285,,,,6V5,,"Theatri Machinarum ... Theill ... [Band 5]",,,,,,,,,,Leipzig#getty7012329,Altenburg#getty7012790,Grosse;Meuschke,1614,"[6] Bl., 102 S., [1], [22] Bl., [2] gef. Bl.",,Mechanik,,Druck,ger,GBV,091829631,HAB,"A: 32 Geom. (3)",,,,,,,,1,,,,,,
ausleihbuecher286,,,,6V6,,"Theatri Machinarum ... Theill ... [Band 6]",,,,,,,,,,Leipzig#getty7012329,Altenburg#getty7012790,Grosse;Meuschke,1614,"[4] Bl., 175 S., [19] Bl., [4] gef. Bl",,Mechanik,,Druck,ger,GBV,09182964X,HAB,"A: 33 Geom. 4°",,,,,,,,1,,,,,,
ausleihbuecher287,,,,0,,"De optimo senatore",,,,,,,,,,"Frankfurt am Main#getty7005293",Basel#getty7007269,Ostein;Cambier,1593,"[4] Bl., 290 S., [14] Bl.",,,Traktat,Druck,lat,GBV,567942759,HAB,"A: 95.5 Pol. (2)",,,,,,,,1,,,,,,
ausleihbuecher288,,,,0,,"Verum Inventum, Das ist/ Von den hochnützlichen/ herrlichen Erfindungen und Künsten: welche von der löblichen Teutschen Nation/ auß sonderbarem hohen Verstandt und 
            Scharpffsinnigkeit erstlich erfunden/ und der Welt communiciert worden/ durch welche auch nicht allein unermäßliche Nutzbarkeiten deren zugefügt/ sondern auch/ 
            und vielmehr grosse/ merckliche/ und fast Universal Verenderungen verursachet worden",,,,,,,,,,"Frankfurt am Main#getty7005293",,Jennis;Hoffmann,1619,"254 S.",,Alchemie,Gesellschaftsschrift,Druck,ger;lat,GBV,098972138,HAB,"A: 405 Quod. (3)",,,,,,,,1,,,,,,
ausleihbuecher289,,,,2V1,,"Utriusque Cosmi Maioris scilicet et Minoris Metaphysica, Physica Atque Technica Historia [Band 1]",,,,,,,,,,Openheim#getty7012639,,Bry;Galler,1617,"[1] Bl., 206 S., [3] Bl.","#110 Quod. 2°",,,Druck,lat,GBV,15347923X,HAB,"M: Na 4° 41",,,,,,,,1,"Bei Raabe wurde die Signatur 110 Quod. 2° angegeben. Diese Signatur ist nicht ermittelbar.",,,,,
ausleihbuecher290,,,,"2V2,1",,"Utriusque Cosmi Maioris scilicet et Minoris Metaphysica, Physica Atque Technica Historia [Band 2,1]",,,,,,,,,,Oppenheim#getty7012639,"Frankfurt am Main#getty7005293",Bry;Galler,1619,"277, 191 S., [5] Bl.",,Alchemie;Geometrie;Mathematik;Astrologie;Optik,,Druck,lat,GBV,536152039,HAB,"A: 111 Quod. 2° (1)",,,,,,,,1,,,,,,
ausleihbuecher291,,,,"2V2,2",,"Utriusque Cosmi Maioris scilicet et Minoris Metaphysica, Physica Atque Technica Historia [Band 2,2]",,,,,,,,,,"Frankfurt am Main#getty7005293",,Bry;Kempfer,1621,"[6] Bl., 199 S., [1] gef. Bl.",,Alchemie,,Druck,lat,GBV,536152063,HAB,"A: 111 Quod. 2° (3)",,,,,,,,1,,,,,,
ausleihbuecher292,,,,0,,"Pompe Funebri Di Tutte Le Nationi Del Mondo: Raccolte dalle Storie Sagre, et profane",,,,,,,,,,Verona#getty7003262,,Rossi,1639,"[6] Bl., S. 5 - 97",,,,Druck,ita,GBV,225788195,HAB,"A: 148.2 Quod. 2° (1)",,,,,,,,1,,,,,,
ausleihbuecher293,,,,0,,"De Officijs mercatorum, sive Diatribe, quae praecipua mercatorum pietatis inter negociandum continent officia",,,,,,,,,,Leiden#getty7006809,,Maire;Dorp,1615,"70 Bl.",,,,Druck,lat,GBV,150382235,HAB,"A: 89.15 Pol. (1)",,,,,,,,1,,,,,,
ausleihbuecher294,,,,30V1,,"Theatrum Humanae Vitae [Band 1]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[20] Bl., 263 S.","#A: 11 Quod. 2°",,,Druck,lat,GBV,211710741,,,,,,,,,,1,,,,,,
ausleihbuecher295,,,,30V2,,"Theatrum Humanae Vitae [Band 2]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[2] Bl., [1] S., S. 271-578","#A: 11 Quod. 2°",,,Druck,lat,GBV,21171075X,,,,,,,,,,1,,,,,,
ausleihbuecher296,,,,30V3,,"Theatrum Humanae Vitae [Band 3]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[2] Bl., S. 585-1078","#A: 11 Quod. 2°",,,Druck,lat,GBV,211710768,,,,,,,,,,1,,,,,,
ausleihbuecher297,,,,30V4,,"Theatrum Humanae Vitae [Band 4]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[2] Bl., S. 1085-1180","#A: 11 Quod. 2°",,,Druck,lat,GBV,211710776,,,,,,,,,,1,,,,,,
ausleihbuecher298,,,,30V5,,"Theatrum Humanae Vitae [Band 5]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[1] Bl., 1 S., S., 1184-1551","#A: 12 Quod. 2°",,,,lat,GBV,211710784,,,,,,,,,,1,,,,,,
ausleihbuecher299,,,,30V6,,"Theatrum Humanae Vitae [Band 6]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[2] Bl., S. 1557-1628","#A: 12 Quod. 2°",,,Druck,lat,GBV,211710792,,,,,,,,,,1,,,,,,
ausleihbuecher300,,,,30V7,,"Theatrum Humanae Vitae [Band 7]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[2] Bl., 1 S., S. 1634-2036","#A: 12 Quod. 2°",,,Druck,lat,GBV,211710806,,,,,,,,,,1,,,,,,
ausleihbuecher301,,,,30V8,,"Theatrum Humanae Vitae [Band 8]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[2] Bl., 1 S., S. 2042-2196","#A: 12 Quod. 2°",,,Druck,lat,GBV,211710814,,,,,,,,,,1,,,,,,
ausleihbuecher302,,,,30V9,,"Theatrum Humanae Vitae [Band 9]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[2] Bl., S. 2203-2345","#A: 12 Quod. 2°",,,Druck,lat,GBV,211710822,,,,,,,,,,1,,,,,,
ausleihbuecher303,,,,30V10,,"Theatrum Humanae Vitae [Band 10]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[2] Bl., 1 S., S. 2352-2518","#A: 12 Quod. 2°",,,Druck,lat,GBV,211710830,,,,,,,,,,1,,,,,,
ausleihbuecher304,,,,30V11,,"Theatrum Humanae Vitae [Band 11]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[2] Bl., 1 S., S. 2524-2650","#A: 13 Quod. 2°",,,Druck,lat,GBV,211710849,,,,,,,,,,1,,,,,,
ausleihbuecher305,,,,30V12,,"Theatrum Humanae Vitae [Band 12]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[2] Bl., S. 2655-2802","#A: 13 Quod. 2°",,,Druck,lat,GBV,211710857,,,,,,,,,,1,,,,,,
ausleihbuecher306,,,,30V13,,"Theatrum Humanae Vitae [Band 13]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[2] Bl., [1] S., S. 2808-2866","#A: 13 Quod. 2°",,,Druck,lat,GBV,211713015,,,,,,,,,,1,,,,,,
ausleihbuecher307,,,,30V14,,"Theatrum Humanae Vitae [Band 14]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[1] Bl., [1] S., S. 2870-2942","#A: 13 Quod. 2°",,,Druck,lat,GBV,211713023,,,,,,,,,,1,,,,,,
ausleihbuecher308,,,,30V15,,"Theatrum Humanae Vitae [Band 15]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[1] Bl., [1] S., S. 2946-2989","#A: 13 Quod. 2°",,,Druck,lat,GBV,211713031,,,,,,,,,,1,,,,,,
ausleihbuecher309,,,,30V16,,"Theatrum Humanae Vitae [Band 16]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[3] Bl., S. 2997-3098","#A: 13 Quod. 2°",,,Druck,lat,GBV,21171304X,,,,,,,,,,1,,,,,,
ausleihbuecher310,,,,30V17,,"Theatrum Humanae Vitae [Band 17]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"3] Bl., S. 3105-3246","#A: 13 Quod. 2°",,,Druck,lat,GBV,211713058,,,,,,,,,,1,,,,,,
ausleihbuecher311,,,,30V18,,"Theatrum Humanae Vitae [Band 18]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[2] Bl., S. 3251-3464","#A: 13 Quod. 2°",,,Druck,lat,GBV,211713066,,,,,,,,,,1,,,,,,
ausleihbuecher312,,,,30V19,,"Theatrum Humanae Vitae [Band 19]",,,,,,,,,,Basel#getty7005269,,Episcopius,1587,"[2] Bl., S. 3471-3617","#A: 13 Quod. 2°",,,Druck,lat,GBV,211713074,,,,,,,,,,1,,,,,,
ausleihbuecher313,,,,30V20,,"Theatrum Humanae Vitae [Band 20]",,,,,,,,,,Basel#getty7005269,,Episcopius,1587,"[2] Bl., S. 3623 - 3724","#A: 13 Quod. 2°",,,Druck,lat,GBV,211713082,,,,,,,,,,1,,,,,,
ausleihbuecher314,,,,30V21,,"Theatrum Humanae Vitae [Band 21]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[1] Bl., [1] S., S. 3730 - 3886",,,,Druck,lat,GBV,211713090,HAB,"A: 14 Quod. 2°",,,,,,,,1,,,,,,
ausleihbuecher315,,,,30V22,,"Theatrum Humanae Vitae [Band 22]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[2] Bl., S. 3891 - 3932","#A: 14 Quod. 2°",,,Druck,lat,GBV,211713104,,,,,,,,,,1,,,,,,
ausleihbuecher316,,,,30V23,,"Theatrum Humanae Vitae [Band 23]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[2] Bl., S. 3939 - 4001","#A: 14 Quod. 2°",,,Druck,lat,GBV,211713112,,,,,,,,,,1,,,,,,
ausleihbuecher317,,,,30V24,,"Theatrum Humanae Vitae [Band 24]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[1] Bl., [1] S., S. 4006 - 4046","#A: 14 Quod. 2°",,,Druck,lat,GBV,211713120,,,,,,,,,,1,,,,,,
ausleihbuecher318,,,,30V25,,"Theatrum Humanae Vitae [Band 25]",,,,,,,,,,Basel#getty7007269,,Episcopius,1587,"[1] Bl., [1] S., S. 4050 - 4058","#A: 14 Quod. 2°",,,Druck,lat,GBV,211713139,,,,,,,,,,1,,,,,,
ausleihbuecher319,,,,30V26,,"Theatrum Humanae Vitae [Band 26]",,,,,,,,,,Basel#getty7005269,,Episcopius,1587,"[2] Bl., S. 4063 - 4069","#A: 14 Quod. 2°",,,Druck,lat,GBV,211713147,,,,,,,,,,1,,,,,,
ausleihbuecher320,,,,30V27,,"Theatrum Humanae Vitae [Band 27]",,,,,,,,,,Basel#getty7005269,,Episcopius,1587,"[2] Bl., [1] S., S. 4076 - 4226","#A: 14 Quod. 2°",,,Druck,lat,GBV,211713155,,,,,,,,,,1,,,,,,
ausleihbuecher321,,,,30V28,,"Theatrum Humanae Vitae [Band 28]",,,,,,,,,,Basel#getty7005269,,Epicopius,1587,"[2] Bl., S. 4229 - 4352 [i.e. 4353]","#A: 14 Quod. 2°",,,,lat,GBV,211713163,,,,,,,,,,1,,,,,,
