sep=,
id,pageCat,imageCat,numberCat,itemInVolume,titleCat,titleBib,titleNormalized,author1,author2,author3,author4,contributor1,contributor2,contributor3,contributor4,place1,place2,publishers,year,format,histSubject,subjects,genres,mediaType,languages,systemManifestation,idManifestation,institutionOriginal,shelfmarkOriginal,provenanceAttribute,digitalCopyOriginal,targetOPAC,searchID,titleWork,systemWork,idWork,bound,comment,digitalCopy,copiesHAB
sulzbach83,,,,0,,"Diogenis Cryptica Laterna : Qua Non Vivi sed Mortui quaeruntur: Quorum reperta Epitaphia, qui fuerint dignoscuntur",,"Arzonni, Constantius#123624525",,,,"Albrecht, Joannes Conradus (WidmungsempfängerIn)","Maderna, Alexander (ZensorIn)",,,Nürnberg#geoNames2861650,Sulzbach#geoNames2824801,"Hoffmann, Johann;Lichtenthaler, Abraham",1687,8°,,,Lyrik;Ordensliteratur:Barnabiten,,lat,VD17,23:330637D,,,,,,,,,,1,,http://diglib.hab.de/drucke/lh-2643/start.htm,
sulzbach84,,,,0,,"Der Wunderthätige Lebenslauff deß Heiligen und Grossen Patriarchen Francisci De Paula, Stiffter deß Heiligen Ordens Minimorum oder der MinstenBrüder. Aufs Neue übersehen und mit beygedruckten Kupferstichen in Druck verfertiget",,,,,,"Frau Maria Anthonia Deß Fürsten und Herrn/ Herrn Maximilian Emmanuel/ In Ober und Nider Bayrn/ auch der Obern Pfaltz Hertzog",,,,Nürnberg#geoNames2861650,Sulzbach#geoNames2824801,"Johann Andreas Endter Erben;Holst, Johann",1687,4°,,,Ordensliteratur:Minimen;Biographie,,ger,VD17,12:117966B,,,,,,,"Der wunderbarliche Lebenslauff mit neuen Kupffern gezieret, neben der Andacht der 13. H. Freytag-Meßen und Tagzeiten deß H. Francisci de Paula, Stiffter der MindestenBrüder",,,1,,,
sulzbach85,,,,0,,"D. Michaelis De Molinos, Sacerdotis, Manuductio Spiritualis : Extricans animam, eamque per viam interiorem ad acquirendam contemplationis perfectionem, ac divitem pacis interioris thesaurum deducens",,"Molinos, Miguel de#119063565",,,,"Francke, August Hermann#118534688","Gloxinus, Ant. Henricus (WidmungsempfängerIn)","Martinez, Nicolai (ZensorIn)","Valier, Sylvester (ZensorIn)",Leipzig#geoNames2879139,Sulzbach#geoNames2824801,"Wächtler, Reinhard",1687,12°,,,,,lat,VD17,1:079884V,,,,,,,,,,1,"Vorlageform des Erscheinungsvermerks: Sultzbaci, Sumpt. Reinhardi Waechtler, hactenus Arg. nunc Lips. Bibliopol. MDCLXXXVII.",http://resolver.staatsbibliothek-berlin.de/SBB0001EB2600000000,
sulzbach86,,,,0,,"Des Königreichs Pohlen Lands- Staats- und Zeit-Beschreibung/ Aus den besten und neuesten Scribenten/ auch desselben Königreichs eignen Land-Rechten alles gründlich und kürtzlich biß auf diese Zeit/ nebenst des jetzigen Königs Joannis III. Verrichtungen und grossen Thaten",,"Sandrart, Jakob von#116801298",,,,,,,,Sulzbach#geoNames2824801,,"Lichtenthaler, Abraham",1687,12°,,,Topographie;Geographie,,ger,VD17,3:003193G,,,,,,,,,,1,,,
sulzbach87,,,,0,,"Das Neue Testament : Nach der Uralten/ gemeinen Lateinischen/ von der Cathol. Kirchen bewährten … Version/ oder Ubersetzung",,,,,,,,,,Nürnberg#geoNames2861650,Sulzbach#geoNames2824801,"Johann Andreas Endter Erben;Holst, Johann",1687,8°,,,Bibel,,ger,VD17,547:668309K,,,,,,,,,,1,,,
sulzbach88,,,,0,,"Der Wunderthätige Lebenslauff deß Heiligen und Grossen Patriarchen Francisci De Paula, Stiffter deß Heiligen Ordens Minimorum oder der MinstenBrüder. Aufs Neue übersehen und mit beygedruckten Kupferstichen in Druck verfertiget",,,,,,"Maria Anthonia Deß ... Maximilian Emmanuel/ In Ober und Nider Bayrn/ auch der Obern Pfaltz Hertzogen ... Gemahlin",,,,Nürnberg#geoNames2861650,Sulzbach#geoNames2824801,"Johann Andreas Endter Erben;Holst, Johann",1686,4°,,,Ordensliteratur:Minimen;Biographie,,ger,VD17,23:678991T,,,,,,,"Der wunderbarliche Lebenslauff mit neuen Kupffern gezieret, neben der Andacht der 13. H. Freytag-Meßen und Tagzeiten deß H. Francisci de Paula, Stiffter der MindestenBrüder",,,1,,,
sulzbach89,,,,0,,"Sēfer mēʾîr ʿênê hakāmîm",,"Lublin, Mē'îr Ben-Gedalyā#129733229",,,,,,,,Sulzbach#geoNames2824801,,"Bloch, Moses",1686,2°,,,Judaicum,,heb,VD17,12:660514D,,,,,,,,,,1,,,
sulzbach90,,,,0,,"Sēfer nahal Yaʿaqov",,"Koppel, Yaʿaqov Ben-Aharon#129606979",,,,,,,,Sulzbach#geoNames2824801,,"Bloch, Moses",1686,4°,,,Judaicum,,heb,VD17,12:658386L,,,,,,,,,,1,,,
sulzbach91,,,,0,,"Georg Bartisch von Königsbrück/ Burgers Oculisten/ Schnitt- und Wund-Artztes der Chur-Fürstl. alten Stadt Dreßden Augen-Dienst: Oder Kurtz und deutlich verfasster Bericht von allen und jeden in- und äusserlichen Mängeln/ Schäden/ Gebrechen und Zufällen der Augen … : samt ihren sonderbaren Kenn-Zeichen/ Ursachen und benöthigten Curen … ; Und mit gehörigen Kupffern/ auch einem vollständigen Register versehen. Nunmehr zum andernmal an den Tag gelegt",,"Bartisch, Georg#124149286",,,,,,,,Nürnberg#geoNames2861650,Sulzbach#geoNames2824801,"Scheurer, Georg;Lichtenthaler, Abraham",1686,4°,,,Arzneibuch;Medizin;Chirurgie,,ger,VD17,1:091711T,,,,,,,"Georg Bartisch AugenDienst",,,1,"Vorlageform des Erscheinungsvermerks: Sultzbach/ In Verlegung Georg Scheurers Kunst-Händlers in Nürnberg. Gedruckt bey Abraham Lichtenthaler. Anno M.DC.LXXXVI.",,
sulzbach92,,,,0,,"Die Kunst Bomben zu werffen/ Das ist: Neu-ausgefundene Art die Weiten und Höhen der Würffe und BogenSchüsse/ nach allerhand Elevationen der Stücke oder Böller zu finden : Sammt beygefügten Mathematischen Demonstrationen von der Natur und Eigenschafft aller Würffe und deren Bewegung; und Ableinung der hiewieder vorzubringen seyenden Einwürffe",,"Blondel, François#117627666",,,,,,,,Nürnberg#geoNames2861650,Sulzbach#geoNames2824801,"Hoffmann, Johann;Holst, Johann",1686,8°,,,Kriegskunde,,ger,VD17,39:120507W,,,,,,,"Herrn Blondels Kunst die Bomben zuwerffen",,,1,"Vorlageform des Erscheinungsvermerks: Sultzbach/ Jn Verlegung Johann Hoffmann/ Buch- und Kunst-Händler in Nürnberg/ Druckts Johann Holst/ 1686.",http://digital.slub-dresden.de/ppn26590174X,
sulzbach93,,,,0,,"Joh. Sigmund Wurffbains Vierzehen Jährige Ost-Indianische Krieg- und Ober-Kauffmanns-Dienste/ In einem richtig geführten Journal- und Tage-Buch : In welchem Viel Denckwürdige Begebenheiten/ wohlbeglaubte Erzehlungen/ fern entlegener Länder und dero Einwohner annehmliche Beschreibungen/ ausländischer Gewächse und Thiere deutliche Erklärungen/ sambt vielen in Handlungs-Sachen dienlichen Wichtigkeiten vorgestellet werden",,"Wurffbain, Johann Sigmund#124881947",,,,"Wurfbain, Johann Paul#117665347","Wurffbain, Johann Hieronymus (WidmungsempfängerIn)","Wurffbain, Johann Gabriel (WidmungsempfängerIn)","Wurffbain, Johann Friedrich (WidmungsempfängerIn)",Nürnberg#geoNames2861650,Sulzbach#geoNames2824801,"Endter, Johann Georg;Lichtenthaler, Abraham",1686,4°,,,Reisebericht,,ger,VD17,39:131498Q,,,,,,,"Joh: Sig: Wurffbains Ost-Indian. Reis-Besch[rei]bung",,,1,"Vorlageform des Erscheinungsvermerks: Sultzbach/ In Verlegung Johann Georg Endters in Nürnberg. Gedruckt bey Abraham Lichtenthaler. Anno M. DC. LXXXVI.",http://diglib.hab.de/drucke/urn:nbn:de:gbv:23-drucke/xb-66481/start.htm,
sulzbach94,,,,0,,"Neue Manier Vestungen zu bauen",,"Blondel, François#117627666",,,,,,,,Nürnberg#geoNames2861650,Sulzbach#geoNames2824801,"Hoffmann, Johann;Holst, Johann",1686,8°,,,Festungsbau,,ger,VD17,23:313327N,,,,,,,,,,1,"Vorlageform des Erscheinungsvermerks: Sultzbach/ Durch Verlegung Johann Hoffmann/ Buch- und Kunst-Händler in Nürnberg. Gedruckt bey Johann Holsten/ 1686.",http://digital.slub-dresden.de/ppn265902703,
sulzbach95,,,,0,,"Evangelischer/ In dem Herspruckischen Gottes-Hauß aufgestekter/ Sonnen-Zeiger : Mit fleißiger Anzeigung Alter- und völliger Ausdruckung Neuer Kirchen-Lieder/ auf alle Sonn- Fest- und Feyertäg gerichtet. Und Auf hohe Erlaubnuß/ Einer Christlichen Gemein zu Herspruck/ ihrem Verlangen gemäß/ wolmeinend mitgetheilet …",,,,,,"Ponhoelzel, Johann Kaspar#123647436","Kastner, ... (WidmungsempfängerIn)","Pfleger, ... (WidmungsempfängerIn)","Ebner, Friedrich Wilhelm (WidmungsempfängerIn)",Sulzbach#geoNames2824801,,"Holst, Johann",1686,12°,,,Liedersammlung;Gesangbuch,,ger,VD17,39:156416A,,,,,,,,,,1,,,
sulzbach96,,,,0,,"Discursus Historico-Politicus, von dem Subiecto Unserer Repub. unsers lieben Vatterlands/ Nemlich der Teutschen Nation: Und von solcher Nation auf ihrer von Gott gegebener Erden/ Anfang … Fortgang/ biß auf den heutigen Tag/ In XII. Capitul eingetheilt : Diesen XII. Capitulis ist anjetzo beygefügt worden Das XIII. Capitul, So von dem gantzen Staat des Hertzogthumbs Lothringen handelt/ von den Zeiten Caroli Magni an/ biß auf die Zeiten des den 5. Febr. 1679. getroffenen Kriegs-Stillstands. Zum andernmal aufgelegt/ und in vielen vermehrt und verbessert",,"ImHof, Johann Hieronymus",,,,,,,,Sulzbach#geoNames2824801,Nürnberg#geoNames2861650,"Hoffmann, Johann",1686,4°,,,Chronik;Topographie,,ger,VD17,39:134541X,,,,,,,,,,1,"Vorlageform des Impressums: Sultzbach/ In Verlegung Johann Hofmanns/ Kunst- und Buch-Händlers in Nürnberg 1686. - Sulzbach evtl. der Druckort (Lichtenthaler, Abraham ?)",http://nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:urmel-743b1e8b-5898-4ddb-b778-c939aaff67201,
sulzbach97,,,,4V0,,"Geistliches Proviant-Hauß/ Das ist/ Sehr nutzliche/ auff jeden Sontag deß Jahrs formirte Predigen : Welche mit schönen Figuren auß göttlicher Schrifft/ mit Lehren und Sententiis der Heiligen Vättern/ wie auch mit Geschichten glaubwürdiger Scribenten/ nächst Beyfügung allerhand fürtrefflichen moralischen Lehren eingerichtet und geprediget worden. Anjetzo zu vieler Seelen Frucht und nutzlichem Gebrauch aller Seelsorgern/ Pfarrherrn und Predigern/ das erste mahl in Druck verfertiget",,"Pistorius, Georg#124707025",,,,,,,,Nürnberg#geoNames2861650,Ellwangen#geoNames2930889,"Lochner, Johann Christoph;Holst, Johann;Heil, Arnold",1686,,,,Predigtsammlung,,ger,VD17,12:628371F,,,,,,,"Geistliches Proviant-Hauß/ Das ist: Sehr nutzliche/ Auff jedes Fest des Jahrs formirte Lob- und Ehren-Predigten; Geistliches gantz neu-eröffnetes Proviant-Hauß/ Das ist: Sehr nutzliche/ auf jeden Sonntag des Jahrs formirte Lob- und Ehren-Predigten; Geistliches Gantz neu-eröffnetes Proviant-Haus/ Das ist: Sehr nutzliche/ auf jeden Fest-Tag des Jahrs formirte Lob- und Ehren-Predigten; Geistliches Provianthauß; Geistliches Provianthaus",,,1,"Weitere Erscheinungsorte: Bamberg, Sulzbach. Bd. [1,1] verlegt bei Arnold Heil in Ellwangen; Bd. [1,2] verlegt bei Arnold Heil in Bamberg; Bd. 2,[1] und 2,[2] verlegt bei Johann Christoph Lochner in Nürnberg und gedruckt bei Johann Holst in Sulzbach",,
sulzbach98,,,,0,,"Die bestimte Lebens-Zeit/ und der Weg zur Ewigkeit : nach Anleitung der nachdencklichen Wort Hiobs in dem 16. cap. v. 22. Aber die bestimten Jahr sind kommen/ und ich gehe hin deß Weges/ den ich nicht wider kom[m]en werde. Zum letzten Ehren-Gedächtnis/ Deß … Herrn Peter Antoni Pina/ Kauffmans in Nürnberg/ Welcher im Jahr … 1629 … in diese Welt eingegangen/ den 21. Septembr. aber deß 1684. Jahrs … dieselbe widerum gesegnet … So willig als schuldig vorgestellet",,"Widmann, Georg Stephan#130392693",,,,"Pina, Peter Anton#132882817",,,,Sulzbach#geoNames2824801,,"Holst, Johann",1685,4°,,,Gelegenheitsschrift:Tod,,ger,VD17,75:695781U,,,,,,,"Ruhm-dufftende Traur-Cypressen/ Dem Erbaren und Wolfürnehmen/ Herrn Peter Antoni Pina/ Zu schuldiger ehr-Leze/ und dessen Hinterbliebenen schmertzlich betrübten zu hertzlicher Beyleds-Bezeugung um dessen Ruhe-Grufft gepflantzet von Sonders geneigten Herren/ Gönnern und Freunden",,,1,,,
sulzbach99,,,,0,,"Schau-Platz Polnischer Tapfferkeit/ Oder Der Tapffermüthigen Polnischen Könige und Fürsten/ Leben/ Regierung/ Thaten und Absterben : Von dem ersten Hertzogen Lecho an/ bis auf den jetzt-regierenden Helden-müthigen Könige Johann den III.",,"Melesander, Johann#12899987X",,,,,,,,Nürnberg#geoNames2861650,Sulzbach#geoNames2824801,"Hoffmann, Johann;Holst, Johann",1685,12°,,,Biographie;Chronik,,ger,VD17,23:683964C,,,,,,,,,,1,,,
sulzbach100,,,,0,,"Imperii Turcici Imago, Das ist: Beschreibung des Türckischen Reichs : Dessen Grösse/ Landschafften/ Städt/ Vestungen/ Insulen/ und Meerhäven/ Vermögen und Unvermögen/ Stärcke und Schwäche: mit aller angräntzenden Potentaten Gelegenheit; wie selbige dargegen in Verfassung stehen/ und eine Liga oder Bündnuß zu dessen Ruin gemacht werden könte ; Zusamt einer neu-verbesserten Land-Carten",,"Seyfried, Johann Heinrich#120207699",,,,,,,,Nürnberg#geoNames2861650,Sulzbach#geoNames2824801,"Buggel, Johann Leonhard;Lichtenthaler, Abraham",1685,12°,,,Topographie,,ger,VD17,23:682052C,,,,,,,,,,1,"Vorlageform d. Erscheinungsvermerks: Sultzbach/ Gedruckt bey Abraham Lichtenthaler/ und zu finden in Nürnberg bey Joh. Leonhard Buggel. 1685",,
sulzbach101,,,,0,,"Sēfer ha-hasîdîm",,"Yehudah ben Shemuʾel he-Hasid#119012154",,,,,,,,Sulzbach#geoNames2824801,,"Bloch, Moses",1685,4°,,,Judaicum,,heb,VD17,12:658246D,,,,,,,,,,1,,,
sulzbach102,,,,0,,"Sēfer hesed le-Avrāhām",,"Azulai, Avraham ben Mordekhai#129554448",,,,,,,,Sulzbach#geoNames2824801,,"Bloch, Moses",1685,4°,,,Judaicum,,heb,VD17,12:657573N,,,,,,,,,,1,,,
sulzbach103,,,,0,,"Sēfer zeraʿ Avrāhām",,"Avrāhām Ben-Binyāmîn Zeʾēv#129553115",,,,,,,,Sulzbach#geoNames2824801,,,1685,4°,,,Judaicum,,heb,VD17,12:657545H,,,,,,,,,,1,,,
sulzbach104,,,,0,,"Alter und neuer Speiß- und Keller-Calender : Mit beygefügten frölicheu und traurigen Begebenheiten. Auf das Jahr Christi M.DC.LXXXVI.",,,,,,"Schindler, Wolfgang Erich#129365602",,,,Nürnberg#geoNames2861650,"Neustadt an der Aisch#geoNames2864057","Hoffmann, Johann;Lichtenthaler, Abraham;Drechsler, Johann Christoph",1685,4°,,,Kalender;Praktik,,ger,VD17,23:653729U,,,,,,,"Speiß und Keller Calender mit Beygefügten Frölich und Traurigen Begebenheiten",,,1,"Weiterer Erscheinungsort: Sulzbach. Vorlageform des Erscheinungsvermerks: Verlegts Johann Hoffmann Buch- und Kunst-Händler. Neustadt an der Aysch/ Gedruckt bey Johann Christoph Drechslern. - Auf dem Kupfert.: Verlegt von Abraham Liechtenthalern Jn Sultzbach",,
sulzbach105,,,,0,,"Sēder šômerîm lab-bôqēr",,,,,,,,,,Sulzbach#geoNames2824801,,,1685,8°,,,Judaicum,,heb,VD17,12:653492V,,,,,,,,,,1,"Erscheinungsjahr geschätzt nach Katalog der BSB München",http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10239686-2,
sulzbach106,,,,0,,"Sēder hat-tefillôt mik-kol haš-šānā ke-minhāg Aškenaz we-Polin",,,,,,,,,,Sulzbach#geoNames2824801,,"Bloch, Moses",1685,8°,,,Judaicum,,heb,VD17,12:653388D,,,,,,,,,,1,,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10239859-7,
sulzbach107,,,,0,,"Eliae Beynon, des Jüngern/ V.D.M. Barmhertziger Samariter/ Oder Freund-Brüderlicher Rath/ allerhand Kranckheiten und Gebrechen des Menschlichen Leibs/ innerlich und äusserlich zu heilen : mit geringen und verachten Mitteln und Artzneyen/ die eine lange Zeit daher bewehrt erfunden worden/ und nunmehr aus schuldiger Christlicher Lieb/ aufrichtig/ dem gemeinen Mann an das Tages-Liecht gebracht worden …. Anjetzo aufs neu übersehen/ und von vielen Druck-Fehlern gereiniget",,"Beynon, Elias#129281875",,,,,,,,Sulzbach#geoNames2824801,,"Lichtenthaler, Abraham",1685,12°,,,Medizin,,ger,VD17,12:187208N,,,,,,,"Der Barmhertzige Samariter",,,1,,,
sulzbach108,,,,0,,"Discursus Historico-Politicus, von dem Subiecto Unserer Repub. unsers lieben Vatterlands/ Nemlich der Teutschen Nation : Und von solcher Nation auf ihrer von Gott gegebener Erden/ Anfang … Fortgang/ … In XII. Capitul eingetheilt: …",,"Im Hof, Johann Hieronymus#100362273",,,,,,,,Sulzbach#geoNames2824801,,"Lichtenthaler, Abraham",1685,4°,,,Chronik,,ger,VD17,3:304359Y,,,,,,,,,,1,,,
sulzbach109,,,,4V0,,"Evangelische Kunst- und Wissenschafft-Schule der Natur/ Oder Philosophische und Naturforschende Beschreib- und Erklärung der fürnehmsten Sachen/ derer in den heiligen Sontäglichen Evangelien durchs gantze Jahr Meldung geschicht/ aus allen dreyen Reichen der Natur als Animalien/ Vegetabilien und Mineralien : wie solche leiblicher Weise zur Gesundheit und Wohlfahrt dieses zeitlichen Lebens nützlich zu brauchen/ zugleich handelend von allerley Professionen/ Wissenschafften/ Künsten und Ubungen der Menschen … Nach den vier Viertheln des Jahrs abgetheilet in vier Bücher oder Tomos …",,"Cardilucius, Johannes Hiskias#104289481",,,,,,,,Sulzbach#geoNames2824801,,"Johann Andreas Endter Erben;Lichtenthaler, Abraham;Holst, Johann",1685,,,,,,ger,VD17,12:103770F,,,,,,,"Evangelischer Kunst-Schulen ... Tomus",,,1,"Teil 2 gedruckt in Sultzbach bei Johann Holst",,
sulzbach110,,,,0,,"Joh. Claubergii Logica Vetus Et Nova : Methodum inveniendae ac tradendae veritatis, in Genesi simul & Analysi, facili methodo exhibens. Editio tertia, annexo Rerum ac Verborum Indice.",,"Clauberg, Johann#104315083",,,,"Andreas, Tobias (WidmungsempfängerIn)",,,,Nürnberg#geoNames2861650,Sulzbach#geoNames2824801,"Scheurer, Georg;Lichtenthaler, Abraham",1685,8°,,,,,lat,VD17,39:114016G,,,,,,,,,,1,,,
sulzbach111,,,,0,,"Das Edle Fluß-Perle/ Oder Der Gold-trächtig- und Fürtreffliche Ströme-Printz/ Der Rhein/ Bewandelt und vorgestellet in etlichen Lust-Gängen; Das ist: Kurtze und Kern-reiche Beschreibung : Von dieses herrlichen Flusses Ursprung/ Wachsthumb/ Vermehrung/ Zertheilung/ auch Vorbey- und Durchfliessung vieler schönen und namhafften/ ja theils der Welt berühmtesten Städte/ Schlösser und Vestungen/ mit Beygethaner Anmerckung derselben Situation/ und sonderbarsten Denckwürdigkeiten/ … ; Wobey noch eine accurate Land-Charte des Rhein-Stroms mit hinzugefüget",,,,,,,,,,Nürnberg#geoNames2861650,Sulzbach#geoNames2824801,"Funck, David",1685,12°,,,Reisebericht;Topographie,,ger,VD17,39:130774H,,,,,,,"Kurtze Beschreibung der Städte am Rhein",,,1,"Erscheinungsjahr nach dem Tätigkeitszeitraum des Verlegers geschätzt. - Vorlageform des Impressums: Gedruckt zu Sultzbach. Zufinden bey David Funcken/ Kunst- und Buchhändler in Nürnberg.",,
sulzbach112,,,,0,,"Sēfer dāvār šebbiqdûšā",,"Katz, Reuben Hoeshke ben Hoeshke#122854187",,,,,,,,Sulzbach#geoNames2824801,,"Bloch, Moses",1684,4°,,,Judaicum,,heb,VD17,12:659806Q,,,,,,,,,,1,,,
sulzbach113,,,,0,,"Sēfer ʿôneg šabbāt",,"Katz, Reuben Hoeshke ben Hoeshke#122854187",,,,,,,,Sulzbach#geoNames2824801,,"Bloch, Moses",1684,4°,,,Judaicum,,heb,VD17,12:657514F,,,,,,,,,,1,,,
sulzbach114,,,,0,,"Andächtiger Catholischer Christen Gott-geheiligte Bibel-Lust : bestehend in Preißwürdiger Vorstellung Höchsterbaulicher Historien Des Alten und Neuen Testaments/ Sammt derselben Aus den Heiligen Vättern gezogener nutzreicher Erklärung",,"Fontaine, Nicolas#100260055",,,,,,,,Nürnberg#geoNames2861650,Sulzbach#geoNames2824801,"Hoffmann, Johann;Holst, Johann",1684,8°,,,,,ger,VD17,23:656818Y,,,,,,,,,,1,"Vorlageform des Erscheinungsvermerks: Sultzbach/ Jn Verlegung Johann Hoffmann/ Buch- und Kunst-Händlern in Nürnberg. Druckts Johann Holst/ Anno 1684.",http://diglib.hab.de/drucke/tb-105/start.htm,
sulzbach115,,,,0,,"Tefillā mik-kol haš-šānā",,,,,,,,,,Sulzbach#geoNames2824801,,"Bloch, Moses",1684,12°,,,Judaicum,,heb,VD17,12:656515K,,,,,,,,,,1,"Erscheinungsjahr geschätzt nach Katalog der BSB München",http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10239850-4,
sulzbach116,,,,0,,"Diyat?q? ?edat?",,,,,,"Knorr von Rosenroth, Christian#118723863",,,,Sulzbach#geoNames2824801,Nürnberg#geoNames2861650,"Holst, Johann;Endter, Wolfgang Moritz",1684,12°,,,Bibel,,syr,VD17,12:654553M,,,,,,,"Novum Domini Nostri Jesu Christi Testamentum Syriace",,,1,"Vorlageform des Erscheinungsvermerks: Sulzbaci, Ex Officina Johannis Holst. MDCLXXXIV. Prostat Norinbergae apud Wolfgangum Mauritium Endterum",http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10914813-9,
sulzbach117,,,,0,,"Alter und Neuer Speiß- und Keller-Calender : Mit beygefügten frölichen und traurigen Begebenheiten. Auf das Jahr Christi 1685.",,,,,,"Schindler, Wolfgang Erich#129365602",,,,Nürnberg#geoNames2861650,"Neustadt an der Aisch#geoNames2864057","Hoffmann, Johann;Lichtenthaler, Abraham;Drechsler, Johann Christoph",1684,4°,,,Kalender;Praktik,,ger,VD17,23:653731Q,,,,,,,"Speiß und Keller Calender mit Beygefügten Frölich und Traurigen Begebenheiten",,,1,"Weiterer Erscheinungsort: Sulzbach","http://diglib.hab.de/drucke/ne-kapsel-7-1-1/start.htm; http://diglib.hab.de/drucke/ne-kapsel-7-1-2/start.htm",
sulzbach118,,,,0,,"Tefillā mik-kol haš-šanā",,,,,,,,,,Sulzbach#geoNames2824801,,"Bloch, Moses",1684,12°,,,Judaicum,,heb,VD17,12:653368R,,,,,,,,,,1,,,
sulzbach119,,,,0,,"Poliologia, Das ist: Beschreibung Aller berühmten Städt/ Schlösser und Vestungen Europae : Dabey unter andern merck- und denck-würdigen Begebenheiten absonderlich bemerckt worden: Wer den Ort erbauet? Unter was Herrschafft und Iurisdiction solcher gehörig? Und was Religion oder Gottes-Dienst daselbst getrieben wird?",,"Seyfried, Johann Heinrich#120207699",,,,,,,,Sulzbach#geoNames2824801,,"Buggel, Johann Leonhard",1684,12°,,,Geographie,,ger,VD17,12:646159R,,,,,,,"Poliologia oder Beschreibung der vornemsten Stätt Europae",,,1,,,
sulzbach120,,,,0,,"Catholischer Geschicht-Spiegel Das ist: Historischer Auszug aller Begebenheiten Altes und Neuen Testaments/ mit erbaulichen und Lehrreichen Auslegungen der Heiligen Kirchen-Vätter untermengt : Zur Beförderung Göttlicher Erkandtnuß … sowol auf eine anmuhtige Erzehl- als Erklärungs-Art eingerichtet",,"Fontaine, Nicolas#100260055","M. K.#128648783",,,"Le Maistre de Sacy, Isaac-Louis#119453142","Josephus Clemens in Bayern Herzog","Wibmperger, Gregorius (ZensorIn)","Lameth-Pirot, Augustin, de (ZensorIn)",Nürnberg#geoNames2861650,Sulzbach#geoNames2824801,"Johann Andreas Endter Erben;Holst, Johann",1684,8°,,,"Kommentar: theol.",,ger,VD17,23:640613V,,,,,,,"Catholischer Geschicht-Spiegel Altes und Neuen Testaments",,,1,,http://diglib.hab.de/drucke/xb-1879/start.htm,
sulzbach121,,,,0,,"Relatio Historico-Politica, occupata circa Philosophian ek Paradeigmat?n, Die der Aristoteles Historiam tu dioti nennet; Hinderbringt dem … Lectori Alle von dem Höchstlöbl. Ertz-Haus Oesterreich/ Als dieser Zeit Einiger Vormauer des Vaterlands Teutscher Nation/ Mit dem grausamen Türcken geführter glücklicher und unglücklicher Kriege : Mit Darstellung Gottes augenscheinlicher Assistenz … wider Ihre … Feinde: continuirt Biß auf die letzte Action des Christ-hülfflichen Entsatzes der geliebten Residentz-Stadt Wien …",,"Im Hof, Johann Hieronymus#100362273",,,,,,,,Nürnberg#geoNames2861650,,"Hoffmann, Johann",1684,4°,,,Chronik,,ger,VD17,3:303611Y,,,,,,,"Opus Historicum Bambergense Belli Turcici",,,1,,,
sulzbach122,,,,0,,"Liber Sohar Sive Collectanea De dictis & gestis R. Schimeon Filii Jochai, Doctoris Tannaei, s. Mischnaici, & Discipulorum eius, aliorumque coaetaneorum, qui ante & post excidium Hierosolymitanum in Palaestina floruerunt : Secundum ordinem Sectionum Pentateuchi in Commentarii mystici & Cabbalistici formam digesta. Quibus intermixi sunt Tractatus varii antiquissimi iuxta tenorem textuum Legis Mosaicae varie distributi: una cum quorundam Excerptis, ut sunt: Midrasch Ruth, seu Commentarius mysticus in librum Ruth … ; Opus quod Corpus Cabbalae dicti posset: Ab omnibus Literaturae Hebraicae Cusloribus summi semper habitum: nunc autem cum Emendationibus Orientalium, Commentario, Parallelismis, Indice Locorum Biblicorum, multisque Disserationibus antehac omissis, nec non priorum Editionum per singula folia connotatione magna cura recenter editum; impressumque",,"Mosheh ben Shem ?ov di-Le?on#102794510",,,,"Shimʿon ben Yohai#124813631","Christian August Pfalz-Sulzbach, Pfalzgraf",,,Nürnberg#geoNames2861650,Sulzbach#geoNames2824801,"Endter, Wolfgang Moritz;Bloch, Moses;Holst, Johann",1684,2°,,,"Judaicum;Kommentar: theol.",,arc;heb,VD17,3:021977R,,,,,,,,,,1,"Vorlageform des Erscheinungsvermerks: Sultzbaci, Typis Moysis Bloch, & opera Johannis Holst. Anno MDCLXXXIV. Prostat Norinbergae, apud Wolfgangum Mauritium Endterum",,
sulzbach123,,,,0,,"Joh. Baptista v. Helmont, berühmter niederländ. Arzt und Theosoph, Die Morgenröthe : Das ist: fünf herrliche und geheimnißvolle Receptbücher zum leiblichen Wohl der Menschheit. I. Welche größe Kraft in den Worten der Dinge stecke …",,"Helmont, Jan Baptista van#119142953",,,,,,,,[Stuttgart]#geoNames2825297,,"Johann Andreas Endter Erben",1683,8°,,,,,ger,VD17,12:656954Z,,,,,,,,,,1,"Vorlageform des Erscheinungsvermerks: Sulzbach, 1683. In Verlegung J. A. Endter's sel. Söhne",,
