sep=,
id,pageCat,imageCat,numberCat,itemInVolume,titleCat,titleBib,titleNormalized,author1,author2,author3,author4,contributor1,contributor2,contributor3,contributor4,place1,place2,publishers,year,format,histSubject,subjects,genres,mediaType,languages,systemManifestation,idManifestation,institutionOriginal,shelfmarkOriginal,provenanceAttribute,digitalCopyOriginal,targetOPAC,searchID,titleWork,systemWork,idWork,bound,comment,digitalCopy,copiesHAB
bahnsen90,3,61,29,3,"Soli Deo gloria.","Drey Theil einer gründlichen/ und wol Probirten Anweisung und Anleitung der Anfahenden/ einfeltigen Christen zu der Rechten Schulen Gottes : darinne alle Natürliche unnd ubernatürliche Weißheit und Erkentnuß gesehen/ gelehrnet und gefunden wird / Gestellet Durch M. Valentinum Weigelium ...","Drey Theil einer gründlichen, und wol Probirten Anweisung und Anleitung der Anfahenden, einfeltigen Christen zu der Rechten Schulen Gottes","Weigel, Valentin#118630105",,,,,,,,"Halle (Saale)#getty1036898",,"Krusicke, Joachim",1618,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,3:004379E,,,,,,,,,,1,"Bibliogr. Nachweis: BL (German Books), W718.",http://resolver.staatsbibliothek-berlin.de/SBB00000E1B00000000,
bahnsen91,3,61,29,4,"Mosis Tabernaculum.","Moise Tabernaculum Cum Suis Tribus Partibus Zum Gnōthi Seauton Führende/ Auß Rechten Apostolischen Fundament tractirt unnd erkelret / Durch M. Valentinum Weigelium, ... Zu besserer erklerung des Nosce teipsum, und zu mehrer erkändtnüß des letzten Seculi Spiritus Sancti, Beschrieben ...","Moise Tabernaculum Cum Suis Tribus Partibus","Weigel, Valentin#118630105",,,,,,,,"Halle (Saale)#getty1036898",,"Krusicke, Joachim",1618,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,3:004380T,,,,,,,,,,1,"Verleger ermittelt im BLC.",http://resolver.staatsbibliothek-berlin.de/SBB00000E2000000000,
bahnsen92,3,61,29,5,"Von der Gelaßenheit.","Principal und HauptTractat Von der Gelassenheit/ was dieselbige sey/ und worzu sie nutze : Auß wahren gerechten Apostolischen Grunde und den Cristallinen Brünnlein Israelis geschöpffet / [Andreas Karlstadt] Durch M. Valentinum Weigelium ... [I. S. N. P. & P. C.]","Principal und HauptTractat Von der Gelassenheit","Karlstadt, Andreas#118560239",,,,"Weigel, Valentin#118630105","Staricius, Johannes#124685838",,,"Halle (Saale)#getty1036898",,"Krusicke, Joachim",1618,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,23:277257M,,,,,,,,,,1,"Bibliogr. Nachweis: Bircher, C 1345.",http://resolver.staatsbibliothek-berlin.de/SBB00000E1D00000000,
bahnsen93,3,61,29,6,"Guldene Griff.","Der Güldene Griff/ Das ist/ Alle Ding ohne Irrthumb zu erkennen",,"Weigel, Valentin#118630105",,,,,,,,"Halle (Saale)#getty1036898",,"Krusicke, Joachim",,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"#VD17$per weigel, valentin and tit gülden* griff and erj 1601-1670#",,
bahnsen94,3,61,29,7,"De Bono & Malo in Homine.","De Bono Et Malo In Homine : Das Gott allein gut sey",,"Weigel, Valentin#118630105",,,,,,,,S.l.,,S.n.,1619,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"VD17 1:073027K (Digitalisat) oder VD17 3:004378X",http://purl.uni-rostock.de/rosdok/ppn767037626,
bahnsen95,3,61,29,8,"Vom leben Christi.","Zwey schöne Büchlein : Das Erste/ Von dem leben Christi/ das ist/ Vom wahren Glauben/ der da ist die Regel/ Richtscheidt/ oder Meßschnur der heiligen Statt Gottes/ und ihrer Einwohner hie auff Erden. Das Ander/ Eine kurtze außführliche Erweisung/ Das zu diesen Zeiten in gantz Europa bey nahe kein einiger Stul sey in allen Kirchen und Schulen ... / beschrieben. Durch M. Valentinum Weigelium, Weyland Pfarrherrn zu Tschopaw in Meissen. Nunmehr aber mit fleiß ubersehen und in Druck verfertiget/ Durch Huldreich Meirsbach von Regnbrun","Zwey schöne Büchlein","Weigel, Valentin#118630105",,,,,,,,"Newstatt (fingiert)",,,1618,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,1:073039F,,,,,,,,,,1,"Druckort fingiert. Erst 1621 erschienen?",KEYPhttp://www.gbv.de/vd/vd17/1:073039F,
bahnsen96,3,61,29,9,"Vom falschen Christus.","Zwey schöne Büchlein : Das Erste/ Von dem leben Christi/ das ist/ Vom wahren Glauben/ der da ist die Regel/ Richtscheidt/ oder Meßschnur der heiligen Statt Gottes/ und ihrer Einwohner hie auff Erden. Das Ander/ Eine kurtze außführliche Erweisung/ Das zu diesen Zeiten in gantz Europa bey nahe kein einiger Stul sey in allen Kirchen und Schulen ... / beschrieben. Durch M. Valentinum Weigelium, Weyland Pfarrherrn zu Tschopaw in Meissen. Nunmehr aber mit fleiß ubersehen und in Druck verfertiget/ Durch Huldreich Meirsbach von Regnbrun","Zwey schöne Büchlein","Weigel, Valentin#118630105",,,,,,,,"Newstatt (fingiert)",,,1618,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,1:073039F,,,,,,,,,,1,"Buch 2, in VD17 1:073039F enth.",KEYPhttp://www.gbv.de/vd/vd17/1:073039F,
bahnsen97,3,61,29,10,"Dialogus de Christianismo.","Dialogus de Christianismo: Das ist/ Ein Christliches/ hochwichtiges nothwendiges Colloquium oder Gespräche",,"Weigel, Valentin#118630105",,,,,,,,,,,,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"#VD17$per weigel, valentin and tit dialogus christianismo#",,
bahnsen98,3,61,29,11,"Vom Alten und Newen Jerusalem.","Vom Alten und Newen Jerusalem Das ist/ Das alle Gleubige beydes im Alten und Newen Testament mit ihren Füssen stehen müssen in den Thoren Jerusalem/ das ist in der Stadt Gottes wandeln unnd nicht darneben / Durch M. V. W.","Vom Alten und Newen Jerusalem","Weigel, Valentin#118630105",,,,,,,,S.l.,,S.n.,1619,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,1:072997Z,,,,,,,,,,1,"Bibliogr. Nachweise: Bircher, B 17533. NUC 56, 0156427.",KEYPhttp://www.gbv.de/vd/vd17/1:072997Z,
bahnsen99,3,61,29,12,"Libellus Disputatorius.","Libellus Disputatorius. Das ist Ein Disputation-Büchlein : Spöttlicher Weyse Schamroth zu machen/ und zu widerlegen alle Disputanten und gelehrten/ die wider daß Liecht der Natur Studieren/ und de vero modo cognoscendi nichts wissen / Beschriben durch M. Valentinum Weigelium ...","Libellus Disputatorius. Das ist Ein Disputation-Büchlein","Weigel, Valentin#118630105",,,,,,,,"Halle (Saale)#getty1036898",,"Krusicke, Joachim",1618,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,39:130240F,,,,,,,,,,1,"Nach BL (German Books) bei Krusicke, Halle, Saale, erschienen.",http://resolver.staatsbibliothek-berlin.de/SBB00000E1F00000000,
bahnsen100,3,61,29,13,"Vom Ohrt der Welt.","Ein nützliches Tractätlein Vom Ort der Welt",,"Weigel, Valentin#118630105",,,,,,,,,,,,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"#VD17$per weigel, valentin and tit ort welt#",,
bahnsen101,3,61,30,1,"[V. Weigel] Guldene Griff.","Der Güldene Griff/ Das ist/ Alle Ding ohne Irrthumb zu erkennen",,"Weigel, Valentin#118630105",,,,,,,,"Halle (Saale)#getty1036898",,"Krusicke, Joachim",,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"#VD17$per weigel, valentin and tit gülden* griff and erj 1601-1670#",,
bahnsen102,3,61,30,2,"Nosce te ipsum.","Gnothi Seauton [Graece] Nosce te ipsum. ... Zeiget und weiset dahin/ daß der Mensch sey ein Microcosmus",,"Weigel, Valentin#118630105",,,,,,,,"Halle (Saale)#getty1036898",,"Krusicke, Joachim",,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"#VD17$per weigel, valentin and tit nosce teipsum#",,
bahnsen103,3,61,30,3,"Göttliche Christenschuel.",,,"Weigel, Valentin#118630105",,,,,,,,,,,,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"Mögl. VD17 3:004379E?",http://resolver.staatsbibliothek-berlin.de/SBB00000E1B00000000,
bahnsen104,3,61,30,4,"Von der Gelaßenheit.","Principal und HauptTractat Von der Gelassenheit/ was dieselbige sey/ und worzu sie nutze : Auß wahren gerechten Apostolischen Grunde und den Cristallinen Brünnlein Israelis geschöpffet / [Andreas Karlstadt] Durch M. Valentinum Weigelium ... [I. S. N. P. & P. C.]","Principal und HauptTractat Von der Gelassenheit","Karlstadt, Andreas#118560239",,,,"Weigel, Valentin#118630105","Staricius, Johannes#124685838",,,"Halle (Saale)#getty1036898",,"Krusicke, Joachim",1618,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,23:277257M,,,,,,,,,,1,"Bibliogr. Nachweis: Bircher, C 1345.",http://resolver.staatsbibliothek-berlin.de/SBB00000E1D00000000,
bahnsen105,3,61,30,5,"Studium Universale.","Studium Universale, Das ist Alles das jenige/ so von Anfang der Welt biß an das Ende je gelebet/ geschrieben/ gelesen/ oder gelernet und noch geschrieben oder gestudieret werden möchte/ Was das rechte studirn und lernen sey ... / Beschrieben von M. Valentino Weigelio, gewesenen Pfarherrn zur Zschopan in Meissen","Studium Universale, Das ist Alles das jenige, so von Anfang der Welt biß an das Ende je gelebet, geschrieben, gelesen, oder gelernet","Weigel, Valentin#118630105",,,,,,,,"Halle (Saale)#getty1036898",,"Krusicke, Joachim",1618,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,3:004377Q,,,,,,,,,,1,"Bibliogr. Nachweis: BL (German Books), W722.",http://resolver.staatsbibliothek-berlin.de/SBB00000E1E00000000,
bahnsen106,3,61,30,6,"Tabernaculum Mosis.","Moise Tabernaculum Cum Suis Tribus Partibus Zum Gnōthi Seauton Führende/ Auß Rechten Apostolischen Fundament tractirt unnd erkelret / Durch M. Valentinum Weigelium, ... Zu besserer erklerung des Nosce teipsum, und zu mehrer erkändtnüß des letzten Seculi Spiritus Sancti, Beschrieben ...","Moise Tabernaculum Cum Suis Tribus Partibus","Weigel, Valentin#118630105",,,,,,,,"Halle (Saale)#getty1036898",,"Krusicke, Joachim",1618,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,3:004380T,,,,,,,,,,1,"Verleger ermittelt im BLC.",http://resolver.staatsbibliothek-berlin.de/SBB00000E2000000000,
bahnsen107,3,61,30,7,"Vom Weg und Weiß alle ding zu erkennen.","Kurtzer Bericht Vom Wege und Weise alle Ding zuerkennen/ Das die Erkentnüß oder das Urtheil herkomme von dem Urtheiler und Erkenner/ und nicht von deme das da geurtheilet oder erkandt wird/ Und wie der Glaube auß dem Ge-Gehör komme / Beschrieben durch M. Valentinum Weigelium ...","Kurtzer Bericht Vom Wege und Weise alle Ding zuerkennen","Weigel, Valentin#118630105",,,,,,,,"Halle (Saale)#getty1036898",,"Krusicke, Joachim",1618,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,3:004374S,,,,,,,,,,1,"Nach BL (German Books) bei Krusicke, Halle, Saale, erschienen.",http://resolver.staatsbibliothek-berlin.de/SBB00000E1C00000000,
bahnsen108,3,61,30,8,"Libellus Disputatorius.","Libellus Disputatorius. Das ist Ein Disputation-Büchlein : Spöttlicher Weyse Schamroth zu machen/ und zu widerlegen alle Disputanten und gelehrten/ die wider daß Liecht der Natur Studieren/ und de vero modo cognoscendi nichts wissen / Beschriben durch M. Valentinum Weigelium ...","Libellus Disputatorius. Das ist Ein Disputation-Büchlein","Weigel, Valentin#118630105",,,,,,,,"Halle (Saale)#getty1036898",,"Krusicke, Joachim",1618,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,39:130240F,,,,,,,,,,1,"Nach BL (German Books) bei Krusicke, Halle, Saale, erschienen.",http://resolver.staatsbibliothek-berlin.de/SBB00000E1F00000000,
bahnsen109,3,61,30,9,"Vom Ohrt der Welt.","Ein nützliches Tractätlein Vom Ort der Welt",,"Weigel, Valentin#118630105",,,,,,,,,,,,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"#VD17$per weigel, valentin and tit ort welt#",,
bahnsen110,3,61,30,10,"De Bono & Malo in Homine.","De Bono Et Malo In Homine : Das Gott allein gut sey",,"Weigel, Valentin#118630105",,,,,,,,S.l.,,,1619,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"VD17 1:073027K (Digitalisat) oder VD17 3:004378X",http://purl.uni-rostock.de/rosdok/ppn767037626,
bahnsen111,3,61,30,11,"Dyas Mystica Theophili.","Y Dyas Mystica ad Monadis Simplicitatem = Ein nutzbares zwiefaches Tractätlein/ so einem einfeltigen Christlichen Hertzten den Weg weiset zur ewigen Seeligkeit : Darinnen erinnert wird/ I. Des Menschen Composition auß dreyen unterschiedlichen wesendlichen Theilen. II. Der hochwichtige Unterscheid der beyden vornehmsten Specierum Fidei, Gratiae & Naturae ... / Zu bewhärung der ewigen Warheit ... herfür gegegeben/ Per Christianum Theophilum ...","Dyas Mystica ad Monadis Simplicitatem","Weigel, Valentin#118630105",,,,,,,,Erfurt#getty7024031,,"Bischoff, Johann",1620,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,23:271514C,,,,,,,,,,1,"Lt. Weller in Erfurt bei Johann Bischoff erschienen. Christianus Theophilus lt. Weller Pseud. für Valentin Weigel",http://diglib.hab.de/drucke/249-theol-3s/start.htm,
bahnsen112,3,61,31,0,"Ejusdem [V. Weigel]. Haußpostill. Neustatt. 1618.","Kirchen Oder Hauspostill Uber die Sontags und fürnembsten Fest Evangelien durchs gantze Jahr/ auß dem rechten Catholischen und Apostolischen Grunde und Brunnen Israelis vorgetragen und geprediget / Durch M. Valentinum Weigelium ...","Kirchen Oder Hauspostill Uber die Sontags und fürnembsten Fest Evangelien durchs gantze Jahr","Weigel, Valentin#118630105",,,,,,,,"Halle (Saale)#getty1036898",,"Krusicke, Joachim",1618,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,39:130232Q,,,,,,,,,,1,,KEYPhttp://www.gbv.de/vd/vd17/39:130232Q,
bahnsen113,3,61,32,1,"[V. Weigel] Dialogus de Christianismo.","Dialogus de Christianismo: Das ist/ Ein Christliches/ hochwichtiges nothwendiges Colloquium oder Gespräche",,"Weigel, Valentin#118630105",,,,,,,,,,,,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"#VD17$per weigel, valentin and tit dialogus christianismo#",,
bahnsen114,3,61,32,2,"Predigt vom Reichen Mann und Lazaro.",,,"Weigel, Valentin#118630105",,,,,,,,,,,,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"Evtl. enthalten in: Weigel, Valentin: Kirchen oder Hauspostill: VD17 39:130232Q, VD17 14:688208C oder VD17 23:631309U (Schlüsselseiten)",KEYPhttp://www.gbv.de/vd/vd17/23:631309U,
bahnsen115,3,61,32,3,"Güldene Griff.","Der Güldene Griff/ Das ist/ Alle Ding ohne Irrthumb zu erkennen",,"Weigel, Valentin#118630105",,,,,,,,"Halle (Saale)#getty1036898",,"Krusicke, Joachim",,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"#VD17$per weigel, valentin and tit gülden* griff and erj 1601-1670#",,
bahnsen116,3,61,33,0,"[V. Weigel] Dialogus de Christianismo.","Dialogus de Christianismo: Das ist/ Ein Christliches/ hochwichtiges nothwendiges Colloquium oder Gespräche",,"Weigel, Valentin#118630105",,,,,,,,,,,,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"#VD17$per weigel, valentin and tit dialogus christianismo#",,
bahnsen117,3,61,34,0,"[V. Weigel] Güldene Griff.","Der Güldene Griff/ Das ist/ Alle Ding ohne Irrthumb zu erkennen",,"Weigel, Valentin#118630105",,,,,,,,"Halle (Saale)#getty1036898",,"Krusicke, Joachim",,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"#VD17$per weigel, valentin and tit gülden* griff and erj 1601-1670#",,
bahnsen118,3,61,35,0,"[V. Weigel] Theologie.","Theologia Weigelii. Das ist: Offentliche Glaubens Bekändtnüß deß Weyland Ehrwürdigen/ durch die dritte Mentalische oder Intellectualische PfingstSchule Erleuchteten Mannes/ M. Valentini Weigelii ...","Theologia Weigelii","Weigel, Valentin#118630105",,,,,,,,"Halle (Saale)#getty1036898",,"Krusicke, Joachim",1618,4°,"Libri Theologici",Theologie,,Druck,ger,VD17,3:004373K,,,,,,,,,,1,"Mutmaßl. bei Joachim Krusicke, Halle (Saale) gedruckt (vgl. BL, German Books). H",http://resolver.staatsbibliothek-berlin.de/SBB00002A6500000000,
bahnsen119,4,62,36,0,"Bericht von C. Schwenckfeld Lehre. 1547. Ph. Melancht.","Bericht/ von Chaspar || Schwenckfelds leere.||","Bericht von Chaspar Schwenckfelds leere","Schwenckfeld, Caspar#118612190",,,,,,,,Ulm#getty7005187,,"Varnier, Hans d.Ä.",1547,4°,"Libri Theologici",Theologie,,Druck,ger,VD16,"S 4884",,,,,,,,,,1,,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb00024281-2,
bahnsen120,4,62,37,0,"C. Schwenckfelds Gegenbericht. 2 tom.","VEranthwurtung || vnd gegenbericht || Caspar Schwenckfelds/ vff das ausz=||schreiben Philippi Melanthons || vnd ettlicher anderer Theologen/ so ver=||schiener zeit zur Naumburg an der || Saal versamlet geweßt/|| als vil ihn be||langet.|| ... ||","Veranthwurtung und gegenbericht Caspar Schwenckfelds, uff das auszschreiben Philippi Melanthons","Schwenckfeld, Caspar#118612190",,,,,,,,Ulm#getty7005187,,"Varnier, Hans d.Ä.",1554,4°,"Libri Theologici",Theologie,,Druck,ger,VD16,"S 4999",,,,,,,,,,1,,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb10168638-3,
bahnsen121,4,62,38,0,"C. Schwenckfeld von der Gantzheit Christi. 1593.","Von der Gañtzheit || Christi/ beede im̃ Leiden/ vnd in || seiner Herrlicheit.|| Mit auffdeckhung vnd trewer war=||nung/ an alle Christen/ sich zuh#[ue]tten f#[ue]r dem || widerholeten Nestorianischen Jrrthumb/ der Tey=||lunge deß Eingebornen vnzerteiligen Sunes Gottes/|| Jhesu Christi vnsers Herren ... || Caspar Schwenckhfeldt.|| ... ||(Kur=||tzer Außzug etlicher Jrriger Punct || von Christo/ auß D.Joachim Vadiani || Antilogia/ vnd seines anhangs || Schrifften.||) [Hrsg.v.Daniel Sudermann]","Von der Ganzheit Christi","Schwenckfeld, Caspar#118612190",,,,"Sudermann, Daniel#118809563",,,,S.l.,,S.n.,1593,4°,"Libri Theologici",Theologie,,Druck,ger,VD16,"S 5047",,,,,,,,,,1,,http://nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb00089762-5,
bahnsen122,4,62,39,0,"C. Schwenckfeld vom Artikel Christlichen Glaubens. 1562.","Vom Artickell vnsers || Christlichen glaubens: Das Chri=||stus ist auffgestigen gen Him̃el/|| Sytzet zur Rechten Gottes dess || Allmechtigen Vatters.|| Caspar Schwenckfeldt.|| ... ||","Vom Artikel unseres christlichen Glaubens","Schwenckfeld, Caspar#118612190",,,,,,,,S.l.,,S.n.,1562,4°,"Libri Theologici",Theologie,Traktat,Druck,ger,VD16,"S 5005",,,,,,,,,,1,,http://nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb00027399-1,
bahnsen123,4,62,40,0,"Alex. Berners. Verantwortung für Caspar Schwenckfeld. 1552.","Veranthwortung für || Herr Caspar Schwenckfelden/ vnd || andere mitbekenner der glorien Chri=||sti/ dreier artickel halbẽ/ deren sie gantz vnbedechtig || von ettlichen Euangelischen Predigern || wider offentliche vnnd bew#[ue]ßte war=||hait beschuldiget werden.|| Vnd nemlich das Schwenckfeld we||der den dienst der Christlichen Kirchen ... || noch auch die menschait an Chri=||sto ... hinneme/|| auffhebe noch verleügkne ... || Alexander Berner.||","Verantwortung für Herr Caspar Schwenckfelden und andere Mitbekenner der Glorien Christi","Berner, Alexander#119618982",,,,,,,,Ulm#getty7005187,,"Varnier, Hans d.Ä.",1552,4°,"Libri Theologici",Theologie,Streitschrift:theol.,Druck,ger,VD16,"B 2021",,,,,,,,,,1,,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb11071726-2,
bahnsen124,4,62,41,0,"Judicum eines Schlesischen Predigers über M. Flaccii Illyrici Büchlein wieder C. Schwenckfeld. 1553.","Juditium/ eines Predi=||gers inn der Schlesien:|| Vber Mathie Flacij Jllyrici b#[ue]chlin/|| so er wider Chaspar Schwenck=||felden im Truck hat lassen|| außgehen.||","Iudicium eines Predigers in der Schlesien über Matthiae Flacii Illyrici Büchlein, so er wider Kaspar Schwenckfelden im Druck hat lassen ausgehen","Schwenckfeld, Caspar#118612190",,,,,,,,Ulm#getty7005187,,"Varnier, Hans d.Ä.",1553,4°,"Libri Theologici",Theologie,,Druck,ger,VD16,"S 4922",,,,,,,,,,1,,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10992257-0,
bahnsen125,4,62,42,0,"Lutherus adversus falsum Ordinem Episcoporum. 1523","ADVERSVS FALSO || NOMINATVM ORDI-||NEM EPISCOPO-||RVM.|| D. MARTINVS LVTHER.||","Adversus falso nominatum ordinem episcoporum","Luther, Martin#118575449",,,,,,,,Wittenberg#getty7012349,,"Rhau-Grunenberg, Johann",1523,4°,"Libri Theologici",Theologie,Streitschrift:theol.,Druck,lat,VD16,"L 7419",,,,,,,,,,1,,http://nbn-resolving.de/urn:nbn:de:gbv:3:1-234146,
bahnsen126,4,62,43,1,"[Lutherus] Urtheil von seinen eignen Büchern. 1539.","¬Ein¬ Christlich Vrteyl || D.Mart.Luthers von || seinen eigen Buchern.|| Sampt einer Vnterricht/ was darzu || geh#[oe]re / weñ man jnn der heiligẽ Schrifft || recht studirn/ vnnd darnach gůtte || Bücher schreiben will.||","Ein christlich Urteil D. Mart. Luthers von seinen eigen Büchern","Luther, Martin#118575449",,,,,,,,Nürnberg#getty7004334,,"Milchtaler, Leonhard",1539,4°,"Libri Theologici",Theologie,,Druck,ger,VD16,"L 4227",,,,,,,,,,1,"Benzing: Lutherbibliographie 1989, 3338.",http://nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb00088435-7,
bahnsen127,4,62,43,2,"Wieder dem Newen Abgott und Alten Teuffel zu Meißen.","Wider den neuen Abgott und alten Teufel, der zu Meißen soll erhaben werden",,"Luther, Martin#118575449",,,,,,,,,,,1524,4°,"Libri Theologici",Theologie,,Druck,ger,VD16,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"#VD16$abgott alten teufel meyssen luther, martin#",,
bahnsen128,4,62,43,3,"Von gestollenen Brieffen.","Von heimlichen und gestolen brieffen",,"Luther, Martin#118575449",,,,,,,,,,,1529,4°,"Libri Theologici",Theologie,Flugschrift,Druck,ger,VD16,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"#VD16$gestolen brieffen luther, martin#",,
bahnsen129,4,62,43,4,"Verantwortung wieder B. Georgen.","Verantwortung der aufgelegten Aufruhr von Herzog Georgen",,"Luther, Martin#118575449",,,,,,,,Wittenberg#getty7012349,,"Schirlentz, Nickel",1533,4°,"Libri Theologici",Theologie,Brief,Druck,ger,VD16,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"Nachweis des Titels im VD16",,
bahnsen130,4,62,43,5,"Antwort an König in Engelandt.","Auf des Königs zu England Lästerschrift ... Antwort",,"Luther, Martin#118575449",,,,,,,,Wittenberg#getty7012349,,,1527,4°,"Libri Theologici",Theologie,Streitschrift:theol.,Druck,ger,VD16,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"VD16 L 3905 oder VD16 L 3904 (Digitalisat)",http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10204057-2,
bahnsen131,4,62,43,6,"Die Tugendt von Joh. Chrysostomo.","Die Lügend von S. Johanne Chrysostomo",,"Luther, Martin#118575449",,,,,,,,,,,1537,4°,"Libri Theologici",Theologie,,Druck,ger,VD16,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"VD16 L 5444 (Digitalisat), VD16 L 5446 oder VD16 L 5446",http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10204257-3,
bahnsen132,4,62,43,7,"Wieder den Bischoff zu Magdeburg.","Wider den Bischof zu Magdeburg Albrecht Kardinal",,"Luther, Martin#118575449",,,,,,,,,,,1539,4°,"Libri Theologici",Theologie,Streitschrift:theol.,Druck,ger,VD16,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"#VD16$bischoff magdeburg luther, martin#",,
bahnsen133,4,62,43,8,"H. Heinrich von Braunschweig antwort an Carol V.","Hertzog Heinrichs von Braunschweig Antwort/ Der Keiserlichen Maiestat/ auff die vbergebene Supplication/ der Mordbrenner halben",,"Heinrich Wolfenbüttel, Herzog#119024918",,,,,,,,,,,1541,4°,"Libri Theologici",Theologie,,Druck,ger,VD16,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"VD16 B 7275 (Digitalisat) oder VD16 B 7276",http://www.mdz-nbn-resolving.de/nbn:de:bvb:12-bsb10153173-1,
bahnsen134,4,62,43,9,"Wieder Hans Worst.","Wider Hans Worst",,"Luther, Martin#118575449",,,,,,,,,,,1541,4°,"Libri Theologici",Theologie,,Druck,ger,VD16,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"VD16 L 7520 (Digitalisat), VD16 L7519 oder VD16 L 7518",http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10204140-5,
bahnsen135,4,62,44,1,"[Lutherus] Daß einer mit dem andern nicht zürnen soll. 1543.","Das einer mit dem andern nicht zuernen vnd sich niemand selbs rechen solle",,"Luther, Martin#118575449",,,,,,,,Wittenberg#getty7012349,,"Klug, Josef",1543,4°,"Libri Theologici",Theologie,Predigt,Druck,ger,VD16,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"VD16 ZV 10038 oder VD16 L 5722 (Digitalisat)",http://resolver.staatsbibliothek-berlin.de/SBB000194F300000000,
bahnsen136,4,62,44,2,"Brieff wieder die Sabbather.","Brief wider die Sabbather",,"Luther, Martin#118575449",,,,,,,,,,,1538,4°,"Libri Theologici",Theologie,Brief,Druck,ger,VD16,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"VD16 L 4182 (Digitalisat) oder VD16 L 4181",http://nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb00056246-2,
bahnsen137,4,62,44,3,"Von den Juden und ihren Lügen.","Von den Juden und ihren Lügen",,"Luther, Martin#118575449",,,,,,,,Wittenberg#getty7012349,,"Lufft, Hans",1543,4°,"Libri Theologici",Theologie,,Druck,ger,VD16,"Ausgabe nicht bestimmbar",,,,,,,,,,1,"VD16 L 7153 (Digitalisat) oder VD16 L 7154",http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10910807-5,
