sep=,
id,pageCat,imageCat,numberCat,itemInVolume,titleCat,titleBib,titleNormalized,author1,author2,author3,author4,contributor1,contributor2,contributor3,contributor4,place1,place2,publishers,year,format,histSubject,subjects,genres,mediaType,languages,systemManifestation,idManifestation,institutionOriginal,shelfmarkOriginal,provenanceAttribute,digitalCopyOriginal,targetOPAC,searchID,titleWork,systemWork,idWork,bound,comment,digitalCopy,copiesHAB
gandersheim241,26,,26,0,"Schmidti Angli Respubl. Anglor: lib: III. 1625","De republica et administratione Anglorum libri tres",,"Smith, Thomas#12891713Xm",,,,"Buddenus, Johannes#123879779",,,,Straßburg#getty7012346,,"Lazarus Zetzner Erben",1625,8°,"Schrank 1. Duodez","Geschichte;Großbritannien;Irland;Staatliche Verwaltung;Verfassung",,book,lat,VD17,1:087464E,,,,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10281886-8,
gandersheim242,26,,27,0,"Scriverii Respubl. Romana. 1629.","Respublica Romana, honori urbis aeternae P. Scriverius restituit",,"Schrijver, Pieter#117454273m",,,,,,,,Leiden#getty7006809,,"Elsevier, Bonaventura;Elsevier, Abraham",1629,8°,"Schrank 1. Duodez","Geschichte;Altertumskunde;Römisches Reich;Italien",,book,lat,BVB,BV006146993,"Landesbibliothek Coburg","J II 13/10","Hs. Besitzvermerk (ohne Ortsangabe, den 01.07.1729 datiert) EEA",,,,,,,1,,http://data.onb.ac.at/ABO/%2BZ20140610X,
gandersheim243,26,,28,0,"Regni Persici, Turcici, Imperii ac Hung: Reg. Stat. 1633.","Persia seu regni Persici status: Variaque itinera in atque per Persiam: cum aliquot iconibus incolarum",,"Laet, Johannes de#100171249m",,,,,,,,Leiden#getty7006809,,"Elsevier, Bonaventura;Elsevier, Abraham",1633,16°,"Schrank 1. Duodez",Landeskunde;Persien;Topographie;Geschichte;Geographie,,book,lat,BVB,BV003691107,"Landesbibliothek Coburg","J III 13/29","Hs. Besitzvermerk (datiert 01.07.1729 ohne Ortsangabe) EEA",,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb11096754-1,
gandersheim244,26,,29,0,"Respubl. Poloniæ, Lithuaniæ, Prussiæ, Livoniæ. 1627.","Respublica sive status regni Poloniae, Lithuaniae, Prussiae, Livoniae, etc. diversorum Autorum",,"Krzysztanowicz, Stanisław","Kromer, Marcin","Gwagnin, Alexander","Lietuvis, Mykolas",,,,,Leiden#getty7006809,,"Elsevier, Bonaventura;Elsevier, Abraham",1627,24°,"Schrank 1. Duodez",Landeskunde;Polen;Litauen;Preussen;Livland;Geschichte;Geographie,,book,lat,BVB,BV043519530,"Landesbibliothek Coburg","J III 13/30","Hs. Besitzvermerk (datiert 01.07.1729 ohne Ortsangabe) EEA",,,,,,,1,,http://doi.org/10.3931/e-rara-40392,
gandersheim245,26,,30,0,"Belgii Confoed: Resp. atq Hug. Grotii Respublica Batavicæ item Holl., Seeland: descript. 1630.","Belgii Confderati Respublica, sev Gelriæ. Holland. Zeland. Traject. Fris. Trausisal. Groning. chorographica politicaque descriptio",,"Laet, Johannes de#100171249m",,,,,,,,Leiden#getty7006809,,"Elsevier, Bonaventura;Elsevier, Abraham",1630,24°,"Schrank 1. Duodez",Landeskunde;Belgien;Niederlande;Luxemburg;Geschichte;Geographie,,book,lat,BVB,BV043519280,"Landesbibliothek Coburg","J III 13/19","Hs. Besitzvermerk (datiert 01.07.1729 ohne Ortsangabe) EEA",,,,,,,1,,http://data.onb.ac.at/ABO/%2BZ180998409,
gandersheim246,26,,31,0,"Gallia Reg. dom. et opibus Comment. 1640.","Gallia sive De Francorum Regis Dominiis et opibus Commentarius",,"Laet, Johannes de#100171249m",,,,,,,,Leiden#getty7006809,,"Elsevier, Bonaventura;Elsevier, Abraham",1629,24°,"Schrank 1. Duodez",Landeskunde;Frankreich;Geschichte;Geographie,,book,lat,GVK,300929005,,,,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10714337-6,
gandersheim247,26,,32,0,"Hispaniæ Descript. 1629.","Hispania sive De regis Hispaniae regnis et opibus commentarius",,"Laet, Johannes de#100171249m",,,,,,,,Leiden#getty7006809,,"Elsevier, Bonaventura;Elsevier, Abraham",1629,24°,"Schrank 1. Duodez",Landeskunde;Spanien;Geschichte;Geographie,,book,lat,GVK,386958505,,,,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10714335-5,
gandersheim248,26,,33,0,"Tract: Varii de Regn: Dan: et Norweg. 1629.","De regno Daniae et Norwegiae, insulisque adjacentibus, juxtà ac de Holsatia, ducatu Sleswicensi, et finitimis provincijs tractatus varij",,"Laet, Johannes de#100171249m",,,,"Stephanius, Stephan#104045434m",,,,Leiden#getty7006809,,"Elsevier, Bonaventura;Elsevier, Abraham",1629,24°,"Schrank 1. Duodez",Landeskunde;Dänemark;Schleswig-Holstein;Norwegen;Geschichte;Geographie,,book,lat,GVK,150851588,,,,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10714357-7,
gandersheim249,26,,34,0,"Comment: Politicus de Suetia. 1633.","Svecia sive de Suecorum regis dominis et opibus: commentarius politicus",,"Bure, Anders#124627633m","Soter, Henrik#142887668m",,,,,,,Leiden#getty7006809,,"Elsevier, Bonaventura;Elsevier, Abraham",1633,16°,"Schrank 1. Duodez",Landeskunde;Dänemark;Schweden;Skandinavien;Nordeuropa;Geschichte;Geographie,,book,lat,GVK,27974420X,,,,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10918475-2,
gandersheim250,26,,35,0,"Respubl. Namur, Hannoniæ et Lutzenbg. 1634.","Respublica Namurcensis, Hannoniae et Lutsenburgensis",,"Gramaye, Jean-Baptiste#120778734m","Guicciardini, Lodovico#1090008619m","Bertels, Johann#123705525m",,,,,,Amsterdam#getty7006952,,"Jansson, Jan",1634,16°,"Schrank 1. Duodez",Landeskunde;Belgien;Niederlande;Luxemburg;Geschichte;Geographie,,book,lat,BVB,BV043519481,"Landesbibliothek Coburg","J III 13/28","Hs. Besitzvermerk (datiert 01.07.1729 ohne Ortsangabe) EEA.",,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10714350-9,
gandersheim251,26,,36,0,"Moscovia et Tartaria 1630.","Rvssia seu Moscovia itemque Tartaria: Commentario Topographico atque politico illustratæ",,"Boxhorn, Marcus Zuerius van",,,,,,,,Leiden#getty7006809,,"Elsevier, Bonaventura;Elsevier, Abraham",1630,12°,"Schrank 1. Duodez",Landeskunde;Russland;Geschichte;Geographie,,book,lat,BVB,BV010950316,"Landesbibliothek Coburg","J III 13/34","Hs. Besitzvermerk (datiert 01.07.1729 ohne Ortsangabe) EEA.",,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb11096748-8,
gandersheim252,26,,37,0,"Paul Stransky Respbl. Bohem. 1634.","Respvblica Bohemiæ a M. Paulo Stranskii descripta",,"Stránský, Pavel#124627676m",,,,,,,,Leiden#getty7006809,,"Elsevier, Bonaventura;Elsevier, Abraham",1634,16°,"Schrank 1. Duodez",Landeskunde;Böhmen;Österreich;Geschichte;Geographie,,book,lat,GVK,139694552,,,,,,,,,,1,,https://archive.org/details/ned-kbn-all-00002814-001,
gandersheim253,26,,38,0,"De Imp. Magn: Mogolis Sive India vera 1631.","De imperio Magni Mogolis sive India Vera commentarius",,"Laet, Johannes de#100171249m",,,,"Duysend, Cornelis Claeszoon#1053050550m",,,,Leiden#getty7006809,,"Elsevier, Bonaventura;Elsevier, Abraham",1631,24°,"Schrank 1. Duodez",Landeskunde;Indien;Mogul;Geschichte;Geographie,,book,lat,BVB,BV003563028,"Landesbibliothek Coburg","J III 13/17",,,,,,,,1,,"http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb11096758-3 Kostenfrei",
gandersheim254,26,,39,0,"Werdenhagii de rebus Publ. Hanseaticis. Volum. IV. 1630.","Johan. Angelii A Werdenhagen I.C.C. de Rebuspublicis Hanseaticis. Tractatus",,"Werdenhagen, Johann Angelius von#100702236m",,,,,,,,"Frankfurt am Main#getty7005293",,"Merian, Matthaeus (der Ältere)",1641,24°,"Schrank 1. Duodez",Landeskunde;Geographie;Topographie;Hansestädte;Geschichte,,book,lat,VD17,39:132029K,,,,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10869332-1,
gandersheim255,26,,,1,"1. Buch des Königreich Ungarn",,,,,,,,,,,,,,,,"Schrank 1. Schublade 1",,,,,,,,,,,,,,,,1,"Nicht verifizierbar",,
gandersheim256,26,,,2,"1. Buch, allerhandt Ungarische Nationes",,,,,,,,,,,,,,,,"Schrank 1. Schublade 1",,,,,,,,,,,,,,,,1,"Nicht verifizierbar",,
gandersheim257,26,,,3,"1. do. Das Königreich Böhmen",,,,,,,,,,,,,,,,"Schrank 1. Schublade 1",,,,,,,,,,,,,,,,1,"Nicht verifizierbar",,
gandersheim258,26,,,4,"1. Buch vom österreichischen und burgundischen Creyß, nebst den Oesterreichischen Kayßern.",,,,,,,,,,,,,,,,"Schrank 1. Schublade 1",,,,,,,,,,,,,,,,1,"Nicht verifizierbar",,
gandersheim259,26,,,5,"1. Buch, worinnen alle Kirchen und Clöster der Residenz-Stadt Wien befindlich sind.","Vera Et Accurata Delineatio Omnium Templorum et Cnobiorum : Quæ tam in Cæsarea Urbe ac Sede Vienna Austriæ, quam in circumjacentibus Suburbijs ejus reperiuntur ... / ad vivum ibi designata per Salomonem Kleiner, Architecturæ Cultorem",,"Kleiner, Salomon#118723464m",,,,"Kleiner, Salomon#118723464m",,,,Augsburg#getty7004324,,"Pfeffel, Johann Andreas",1737,2°-quer,"Schrank 1. Schublade 2",Topographie;Wien;Kirchen;Klöster,Sammlung;Kupferstiche,book,lat;ger,ÖNB,AC10016942,,,,,,,,,,1,"Es handelt sich um ein vierbändiges Werk. Unbekannt, welcher Band in der Stiftsbibliothek vorhanden war.",http://data.onb.ac.at/rep/1001E148,
gandersheim260,26,,,6,"1. Buch Monumenta Augustissimae Domus Austriacae","Monumenta Aug. Domus Austriacae: in quinque tomos divisa",,"Herrgott, Marquart#118703803m","Gerbert, Martin#118690655m",,,,,,,Wien#getty7003321,,"Kaliwoda, Leopold Johann",1752,4°,"Schrank 1. Schublade 2","Geschichte;Österreich;Haus Habsburg;Siegel;Münzen;Grabmäler",,book,lat,GVK,138427445,,,,,,,,,,1,"Es handelt sich um ein vierbändiges Werk. Unbekannt, welcher Band in der Stiftsbibliothek vorhanden war.",http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10866673-0,
gandersheim261,26,,,7,"1. Buch Matrimonia Pr: Austriacarum.","Piissima Atque Augustissima Domus Austriaca Splendore coniugiorum ingenua. Seu Collectaneum Earum rerum Austriacarum, quae ad coniugia spectant, coniugumque ortus, sponsalia, nuptias, dotes, successiones ad varia, amplaque Dominia, Prolium numerum. Ac Denique Ad consortium obitus, maritorum Symbola, intitulationes: Quemadmodum & ad alienarum utriusque sexus familiarum, utrique pariter sexui Principum Austriae Matrimoniali affinitate copulatarum, Genealogias",,"Diego (da Lequile)#128495731m",,,,,,,,Innnsbruck#getty7003249,,"Wagner, Michael",1660,4°,"Schrank 1. Schublade 2","Geschichte;Genealogie;Österreich;Haus Habsburg",,book,lat,VD17,3:312233D,,,,,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10934601-3,
gandersheim262,26,,,8,"1. Buch, der Niederrheinische Creys.","Teutschlands Nieder-Rheinischer Creiss mit seinen abgetheilten Provintzen (Schriftenreihe: Continuirter atlas portatilis Germanicus, oder Compendieuse Vorstellung Deutschlandes; 13)",,"Gregorii, Johann Gottfried#124607187m",,,,"[Johann Christoph Weigel]",,,,Nürnberg#getty7004334,,"Bieling, Lorentz",1733,13x15cm,"Schrank 1. Schublade 3.","Geographie;Kurrheinischer Kreis",,book,ger,GVK,629562393,,,,,,,,,,1,,,
gandersheim263,26,,,9,"1. do: der Bayrische Creys.","Teutschlandes Bayerischer Creiss samt dazu gehörigen Provintzen (Schriftenreihe: Continuirter atlas portatilis Germanicus, oder Compendieuse Vorstellung Deutschlandes; 6)",,"Gregorii, Johann Gottfried#124607187m",,,,"[Johann Christoph Weigel]",,,,Nürnberg#getty7004334,,"Bieling, Lorentz",1733,15x16cm,"Schrank 1. Schublade 3","Geographie;Bayerischer Reichskreis",,book,ger,GVK,629562326,,,,,,,,,,1,,,
gandersheim264,26,,,10,"1. do: der Obersächsische Creys.","Des Ober-Sächßischen Creißes Nordlicher Theil mit seinen abgetheilten Provintzen (Schriftenreihe: Continuirter atlas portatilis Germanicus, oder Compendieuse Vorstellung Deutschlandes; 25)",,"Gregorii, Johann Gottfried#124607187m",,,,"[Johann Christoph Weigel]",,,,Nürnberg#getty7004334,,"Bieling, Lorentz",1733,18x15cm,"Schrank 1. Schublade 3","Geographie;Obersächsischer Reichskreis Nord",,book,ger,GVK,629562512,,,,,,,,,,1,,,
gandersheim265,26,,,11,"1. Buch der Fränckische Creys","Teutschlandes Fraenckischer Creis samt dazu gehörigen Provintzen (Schriftenreihe: Continuirter atlas portatilis Germanicus, oder Compendieuse Vorstellung Deutschlandes; 9)",,"Gregorii, Johann Gottfried#124607187m",,,,"[Johann Christoph Weigel]",,,,Nürnberg#getty7004334,,"Bieling, Lorentz",1733,18x14cm,"Schrank 1. Schublade 3","Geographie;Fränkischer Reichskreis;Topographie",,book,ger,GVK,629562350,,,,,,,,,,1,,,
gandersheim266,26,,,12,"1. Buch, der Schwäbische Creyß","Hertzogthum Würtenberg im Schwäbischen Creis Teutzschlandes mit angräntzenden Gegenden (Schriftenreihe: Continuirter atlas portatilis Germanicus, oder Compendieuse Vorstellung Deutschlandes; 8)",,"Gregorii, Johann Gottfried#124607187m",,,,"[Johann Christoph Weigel]",,,,Nürnberg#getty7004334,,"Bieling, Lorentz",1733,18x15cm,"Schrank 1. Schublade 4","Geographie;Württemberg (Herzogtum);Schwäbischer Reichskreis (Nord), Landkarte;Topographie",,book,ger,GVK,629562342,,,,,,,,,,1,,,
gandersheim267,26,,,13,"1. do: der Ober-Rheinische Creyß.","Des Ober-Rheinischen Creißes in Teutschland Nordlicher Theil mit Seinen abgetheilten Provintzen (Schriftenreihe: Continuirter atlas portatilis Germanicus, oder Compendieuse Vorstellung Deutschlandes; 12)",,"Gregorii, Johann Gottfried#124607187m",,,,"[Johann Christoph Weigel]",,,,Nürnberg#getty7004334,,"Bieling, Lorentz",1733,18x15cm,"Schrank 1. Schublade 4","Geographie;Oberrheinischer Reichskreis Nord;Topographie",,book,ger,GVK,629562385,,,,,,,,,,1,,,
gandersheim268,26,,,14,"1. Buch der Westphälische Kreyß","Teutschlandes Westphaelischer Creiss samt dazu gehörigen Provintzien (Schriftenreihe: Continuirter atlas portatilis Germanicus, oder Compendieuse Vorstellung Deutschlandes; 16)",,"Gregorii, Johann Gottfried#124607187m",,,,"[Johann Christoph Weigel]",,,,Nürnberg#getty7004334,,"Bieling, Lorentz",1733,13x14cm,"Schrank 1. Schublade 4","Geographie;Niederrheinisch-Westfälischer Reichskreis;Nordwestdeutschland",,book,ger,GVK,629562423,,,,,,,,,,1,,,
gandersheim269,26,,,15,"1. Buch, der Niedersächsische Kreyß.","Teutschlandes Niedersaechsischer Creis samt dazu gehörigen Provintzen (Schriftenreihe: Continuirter atlas portatilis Germanicus, oder Compendieuse Vorstellung Deutschlandes; 17)",,"Gregorii, Johann Gottfried#124607187m",,,,"[Johann Christoph Weigel]",,,,Nürnberg#getty7004334,,"Bieling, Lorentz",1733,15x13cm,"Schrank 1. Schublade 5","Geographie;Niedersächsischer Reichskreis;Topographie",,book,ger,GVK,629562431,,,,,,,,,,1,,,
gandersheim270,26,,1,0,"Biblia Sacra, oder Lauensteinische Biebel. 1649.","Biblia, Das ist, Die gantze H. Schrifft, Altes und Newes Testaments Teutsch, D. Martin Luthers",,"Luther, Martin#118575449m",,,,"Ernst, I. (Sachsen-Gotha-Altenburg, Herzog)#118530887m",,,,Nürnberg#getty7004334,,"Endter, Wolfgang (der Ältere)",1649,2°,"Schrank 2. Folio",Theologie;Kurfürstenbibel,Bibel,book,ger,BVB,BV011239722,"Landesbibliothek Coburg","P I 1/18","Exlibris EEA",,,,,,,1,,http://digitale.bibliothek.uni-halle.de/vd17/content/titleinfo/5174240,
gandersheim271,26,,2,1,"G. Arnoldts Kirchen und Ketzer-Historie. 2. Bände","Gottfried Arnolds Unpartheyische Kirchen- und Ketzer-Historie; [1/2]",,"Arnold, Gottfried#118650386m",,,,,,,,"Frankfurt am Main#getty7005293",,"Fritsch, Thomas",1729,2°,"Schrank 2. Folio",Theologie;Kirchengeschichte;Häresie;Alchemie,Chronik,book,ger,VD18,80309941,"Landesbibliothek Coburg","Mo B 45 (1/2)",,,,,,,,1,"Vermutete Ausgabe. Dem Bestand in der Landesbibliothek Coburg entsprechend verifiziert",https://reader.digitale-sammlungen.de/resolve/display/bsb10727333.html,
gandersheim272,26,,2,2,"G. Arnoldts Kirchen und Ketzer-Historie. 2. Bände","Gottfried Arnolds Unpartheyische Kirchen- und Ketzer-Historie; 3/4",,"Arnold, Gottfried#118650386m",,,,,,,,"Frankfurt am Main#getty7005293",,"Fritsch, Thomas",1729,2°,"Schrank 2. Folio",Theologie;Kirchengeschichte;Häresie;Alchemie,Chronik,book,ger,VD18,8030995X,"Landesbibliothek Coburg","Mo B 45 (3/4)",,,,,,,,1,"Vermutete Ausgabe. Dem Bestand in der Landesbibliothek Coburg entsprechend verifiziert",https://reader.digitale-sammlungen.de/resolve/display/bsb10003758.html,
gandersheim273,26,,3,0,"Biblia Sacra teutsche Edit. Minden. 2mahl.","Biblia: Das ist: Die gantze Göttliche Heilige Schrifft Altes und Neues Testaments / nach der Ubersetzung Martini Lutheri, mit dessen Vorreden über die Biblischen Bücher/ und mit Joh. Sauberti Summarien und Abtheilungen jedes Capituls/ Ferner mit Salomon Glassens beygefügten Nutze",,"Luther, Martin#118575449m",,,,"Leyser, Polycarp#116991712m","Saubert, Johannes#119486911m","Glaß, Salomon#116654406m",,Minden#getty7005099,,"Detleffsen, Johann",1712,2°,"Schrank 2. Folio",Theologie,Bibel,book,ger,VD18,13305107,"Landesbibliothek Coburg","P I 2/2","Exlibris EEA",,,,,,,1,,http://nbn-resolving.de/urn:nbn:de:gbv:3:1-507918,
gandersheim274,26,,4,0,"Missale Romanorum in schwartzen Sammt.","Missale Romanum: ex decreto Sacrosancti Concilii Tridentini restitutum",,"Pius, V. (Papst)#118792423m","Klemens, VIII. (Papst)#119022524m","Urban, VIII. (Papst)#118625586m",,,,,,Köln#getty7004446,,"Egmondt, Cornelius ab",1649,2°,"Schrank 2. Folio","Theologie;Liturgie;Ordo missae;römischer Ritus;Concilium Tridentinum",Missale,book,lat,VD17,23:622044S,"Landesbibliothek Coburg","P I 1/24","Exlibris EEA",,,,,,,1,,,
gandersheim275,26,,5,0,"Mattia d'Erberg, Biblia Italica, 1712.","La Sacro-Santa Biblia In Lingua Italiana. Cioè Il vecchio e nuovo Testamento nella purità della Lingua volgare, moderna e corretta, corrispondente per tutto al Testo fondamentale vero",,,,,,"Erberg, Matthias von#139833307m",,,,Nürnberg#getty7004334,,"Erberg, Matthias von",1712,2°,"Schrank 2. Folio",Theologie;Bibelübersetzung;Exegese,Bibel,book,ita,VD18,12303879,"Landesbibliothek Coburg","Q I 2/7","Exlibris EEA; Hs. Vermerk: ""Con questo picciolo (sic!) Dono honorava il giorno Natale di Ser.a et Reverendissa Sig.ra Elisabetha Ernestina Antonia Abbatissa, Duchessa di Sassonia suo Servo umilissimo Giovanni Antonio à Kroll. 14. di Decembr. 1739.""",,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb11058937-5,
gandersheim276,26,,6,0,"Biblia Hispanica.","La Biblia. Que es, Los Sacros Libros Del Vieio y Nuevo Testamento",,,,,,"Reina, Cassiodoro de#118744135m","Valera, Cypriano#124630596m",,,"Frankfurt am Main#getty7005293",,"Richter, Wolfgang",1602,4°,"Schrank 2. Folio",Theologie;Bibelübersetzung,Bibel,book,spa,VD17,14:673488R,"Landesbibliothek Coburg","Q I 2/8","Exlibris EEA; hs. Vermerk: La Sagrada Escriptura en Lingua Espanola ha dado por la Bibliotheca della Ser.a Signora L'Abbatissa Elisabetha Ernestina Antonia, Duchessa di Sassonia Juan Antonio Kroll, Mayor Domo Mayor 14.a dia di Dec. 1739.",,,,,,,1,,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10212494-9,
gandersheim277,26,,7,0,"Ein Manuscript zu dem Licht am Abend.",,,,,,,,,,,,,,,,"Schrank 2. Folio",,,manuscript,,,,,,,,,,,,,1,"nicht identifizierbar",,
gandersheim278,26,,8,0,"Casp. Arnoldts Epistol. Arbeit 1662.","Epistolische Kirchen-Arbeit",,"Arnold, Caspar#124927319m",,,,"Dilherr, Johann Michael#118525697m",,,,Nürnberg#getty7004334,,"Endter, Johann Andreas;Wolfgang Endter der Jüngere Erben",1662,2°,"Schrank 2. Folio",Theologie,Predigtsammlung;Kommentar:theol.,book,ger,VD17,23:269362R,,,,,,,,,,1,"Hs. Anm. im Inv. 1760 der Stiftsbibliothek Gandersheim: ... in Ihro Durchl. Fr. Abb: Zimmer.",http://diglib.hab.de/drucke/c-303-2f-helmst/start.htm,
gandersheim279,26,,9,1,"Joh. Arendts Kirchen-Postille 1712.","Postilla, oder Außlegung und Erklärung der Evangelien / so an den Sonn- Fest- und Apostel-Tagen du. Erster Theil. Vom Advent biß auff Ostern",,"Arndt, Johann#118504134m",,,,,,,,Lüneburg#getty7004436,,"Stern, Cornelius Johann",1712,2°,"Schrank 2. Folio",Theologie,Predigtsammlung,book,ger,BVB,BV044224629,"Landesbibliothek Coburg","P II 2/5",,,,,,,,1,"Dreibändiges Werk.  Nicht erschließbar, welche Bände in der Stiftsbibliothek Gandersheim vorhanden waren. - Hs. Anm. im Inv. 1760 der Stiftsbibliothek Gandersheim: ... in Ihro Durchl. Fr. Abb: Zimmer.",,
gandersheim280,26,,9,2,"Joh. Arendts Kirchen-Postille 1712.","Postilla, oder Außlegung und Erklärung der Evangelien / so an den Sonn- Fest- und Apostel-Tagen du. Anderer Theil. Von Ostern biß auff Trinitatis",,,,,,,,,,Lüneburg#getty7004436,,"Stern, Cornelius Johann",1712,2°,"Schrank 2. Folio",Theologie,Predigtsammlung,book,ger,BVB,BV044224638,"Landesbibliothek Coburg","P II 2/5",,,,,,,,1,"Dreibändiges Werk.  Nicht erschließbar, welche Bände in der Stiftsbibliothek Gandersheim vorhanden waren. - Hs. Anm. im Inv. 1760 der Stiftsbibliothek Gandersheim: ... in Ihro Durchl. Fr. Abb: Zimmer.",,
gandersheim281,26,,9,3,"Joh. Arendts Kirchen-Postille 1712.","Postilla, oder Außlegung und Erklärung der Evangelien / so an den Sonn- Fest- und Apostel-Tagen du. Dritter Theil. Von Trinitatis biß auff Advent",,,,,,,,,,Lüneburg#getty7004436,,"Stern, Cornelius Johann",1712,2°,"Schrank 2. Folio",Theologie,Predigtsammlung,book,ger,BVB,BV044224644,"Landesbibliothek Coburg","P II 2/5",,,,,,,,1,"Dreibändiges Werk.  Nicht erschließbar, welche Bände in der Stiftsbibliothek Gandersheim vorhanden waren. - Hs. Anm. im Inv. 1760 der Stiftsbibliothek Gandersheim: ... in Ihro Durchl. Fr. Abb: Zimmer.",,
gandersheim282,26,,10,1,"Joh. Arends Predigten über die Psalmen 1643.","Auslegung des gantzen Psalters Davids, des königlichen Propheten : also daß über jeden Psalm gewisse Predigten und Meditationes gestellet seyn ...; neben einem Verzeichnis der Predigten über jeden Psalm ... item: Der Catechismus ... richtig erkläret und begrieffen: Th. 2.",,"Arndt, Johann#118504134m",,,,,,,,Lüneburg#getty7004436,,"Stern, Johann;Stern, Johann",1644,2°,"Schrank 2. Folio",Theologie,Predigtsammlung;Gebetbuch,book,ger,GVK,307378527,,,,,,,,,,1,"Zweibändiges Werk.  Nicht erschließbar, welche Bände in der Stiftsbibliothek Gandersheim vorhanden waren. - Hs. Anm. im Inv. 1760 der Stiftsbibliothek Gandersheim: ... in Ihro Durchl. Fr. Abb: Zimmer.",,
gandersheim283,26,,10,2,"Joh. Arends Predigten über die Psalmen 1643.","Anderer Theil/ Der Psalmen des Königlichen Propheten Davids ... / Außgelegt von Herrn Johann Arndten.",,"Arndt, Johann#118504134m",,,,,,,,Lüneburg#getty7004436,,"Stern, Johann;Stern, Johann",1643,2°,"Schrank 2. Folio",Theologie,Predigtsammlung;Gebetbuch,book,ger,GVK,307378616,,,,,,,,,,1,"Zweibändiges Werk.  Nicht erschließbar, welche Bände in der Stiftsbibliothek Gandersheim vorhanden waren. - Hs. Anm. im Inv. 1760 der Stiftsbibliothek Gandersheim: ... in Ihro Durchl. Fr. Abb: Zimmer.",,
gandersheim284,26,,1,1,"Biblische Summarische Auslegung. 2. Bände","Summarien Oder gründliche Auslegung Uber die gantze Heil. Schrifft Alten und Neuen Testaments, Wie. [1]; Bey dieser dritten Auflage aufs neue an vielen Orten nach der HochTeutschen Sprache verbessert, und zum bequemen Gebrauch in zwey Bände abgetheilet und mit einem nöthigen Register versehen.",,"Pritius, Johann Georg#10434444Xm",,,,,,,,Leipzig#getty7139158,,"Gleditsch, Johann Gottlieb",1721,2°,"Schrank 2. Folio",Theologie;Bibelwissenschaft;Exegese,,book,ger,BVB,BV044209633,,,,,,,,,,1,"Nicht eindeutig identifizierbar",https://books.google.de/books?id=HkBBAAAAcAAJ&printsec=frontcover&hl=de&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false,
gandersheim285,26,,1,2,"Biblische Summarische Auslegung. 2. Bände","Summarien Oder gründliche Auslegung Uber die gantze Heil. Schrifft Alten und Neuen Testaments, Wie. Anderer Band; Bey dieser dritten Auflage aufs neue an vielen Orten nach der HochTeutschen Sprache verbessert, und zum bequemen Gebrauch in zwey Bände abgetheilet und mit einem nöthigen Register versehen",,"Pritius, Johann Georg#10434444Xm",,,,,,,,Leipzig#getty7139158,,"Gleditsch, Johann Gottlieb",1721,2°,"Schrank 2. Folio",Theologie;Bibelwissenschaft;Exegese,,book,ger,BVB,BV044209649,,,,,,,,,,1,,,
gandersheim286,26,,2,0,"Speners Evangelisches Christenthum. 2. Bände","Lauterkeit Des Evangelischen Christenthums",,"Spener, Philipp Jakob#118616099m",,,,,,,,"Halle (Saale)#getty1036898",,"Franckesche Stiftungen zu Halle Waisenhaus",1706,4°,"Schrank 2. Quart","Theologie;Christliche Erbauungsliteratur;Protestantismus",,book,ger,VD18,15601986,"Landesbibliothek Coburg","P I 6/5","Exlibris EEA",,,,,,,1,,,
