sep=,
id,pageCat,imageCat,numberCat,itemInVolume,titleCat,titleBib,titleNormalized,author1,author2,author3,author4,contributor1,contributor2,contributor3,contributor4,place1,place2,publishers,year,format,histSubject,subjects,genres,mediaType,languages,systemManifestation,idManifestation,institutionOriginal,shelfmarkOriginal,provenanceAttribute,digitalCopyOriginal,targetOPAC,searchID,titleWork,systemWork,idWork,bound,comment,digitalCopy,copiesHAB
antoinette216,23,,43.,0,"Bibliotheca Biblica oder Verzeichnis der Bibel-Sammlung der Frau Herzogin Elis. Soph.
      Marie zu Br. u. Lüneb. Braunschweig. 1752. In rot Corduan","Bibliotheca biblica, Das ist : Verzeichnis der Bibel-Sammlung ; welche die ...
      Elisabeth Sophia Maria ... in mancherley Sprachen, absonderlich der teutschen durch M. Luthern
      gesammlet und in dero Bücher-Schatz auf dem grauen Hofe ... aufgestellet hat",,"Knoch, Georg Ludolph Otto#116258284m",,,,,,,,,,,1752,4°,"II. und III. Repositorium. in Quart",Buchwesen,Bibliothekskatalog,Druck,ger,VD18,10330178,,,,,,,,,,1,"Im Opac: &quot;Verf. ermittelt&quot;.",,"KA 43-6585;M: Bb 2428;M: Bb 2429;M: Bb 4° 924"
antoinette217,24,,44.,0,"Richelet Dictionaire François. à Geneve .. 1689. in Franzband","Dictionnaire François : Contenant Les Mots Et Les Choses, Plusieurs Nouvelles
      Remarques Sur La Langue Françoise ... ; Avec Les Termes les plus connus des Arts & des
      Sciences ... / Par P. Richelet",,"Richelet, Pierre#118818805m",,,,,,,,,,"Dentan, Jean Jaques",1689,4°,"II. und III. Repositorium. in Quart",Sprachen,Wörterbuch,Druck,fre,GBV,304816345,,,,,,,,,,1,,,"M: Kb 63"
antoinette218,24,,45.,0,"Pomay, François, Grand Dictionaire Royal. Frankfurt .. 1690. in Pergament","Le Grand Dictionaire royal ... : Corrigée, augmenté & enrichi de nouvaeu d'un
      grand nombre d'expressions élegantes ... / composé Par le R. P. François Pomay,",,"Pomey, François#120368927m",,,,,,,,Frankfurt#getty7005293,,,1690,4°,"II. und III. Repositorium. in Quart",Sprachen,Wörterbuch,Druck,ger;lat;fre,GBV,279620152,,,,,,,,,,1,,,"M: Kb 4° 4"
antoinette219,24,,46.,0,"Justinus de Historiis Philippicis. Paris. ..1677. Fr. B","De Historiis Philippicis, Et Totius Mundi Originibus / Justinus. Interpretatione Et
      Notis Illustravit Petrus Josephus Cantel è Societate Jesu",,"Iustinus, Marcus Iunianus#11871435Xm",,,,,,,,Paris#getty7008038,,,1677,4°,"II. und III. Repositorium. in Quart",Geschichte,Rede,Druck,lat,GBV,150881282,,,,,,,,,,1,,,"M: Lh 1117"
antoinette220,24,,47.,0,"Curtius, Quint., de Rebus Gestis Alexandri Magni. Paris ... 1678. Fr. B","Q. Curtii Rufi De Rebus Gestis Alexandri Magni / Cum supplementis Freinshemii.
      Interpretatione Et Notis Illvstravit Michael Le Tellier è Societate Jesu",,"Curtius Rufus, Quintus#118523074m",,,,"Freinsheim, Johann#116750146m","Freinsheim, Johann#116750146m",,,Paris#getty7008038,,,1677,4°,"II. und III. Repositorium. in Quart",Geschichte,Biographie,Druck,lat,GBV,142642703,,,,,,,,,,1,,,"M: Lh 4° 62"
antoinette221,24,,48.,0,"Puffendorf, S. Le Droit de la Nature et des Gens. Amsterdam. 1712. Fr. B","Le droit de la nature et des gens ou système general des principes les plus importans
      de la morale, de la jurisprudence et de la politique / traduit du Latin de feu Mr. le baron de
      Pufendorf, par Jean Barbeyrac. Avec des notes du traducteur",,"Pufendorf, Samuel, von#118597051m",,,,,,,,Amsterdam#getty7006952,,,1712,4°,"II. und III. Repositorium. in Quart",Recht,Traktat,Druck,fre,GBV,236854429,,,,,,,,,,1,,,"M: Rp 49"
antoinette222,24,,49.,0,"Beantwortung derer Reflections d'un Cosmopolite. 1732. In rot Corduan","Hinlängliche Ausführung, Daß die Bey ... Ertz-Hause Oesterreich Festgestellte
      Erbfolgs-Ordnung Und deshalber von dem Römischen Reich und verschiedenen Europæischen Staaten
      übernommene Garantie Weder dem Wohlseyn des gantzen Europæ noch der Verfassung Teutschlandes
      zuwider sey / In Beantwortung der Reflexions d'un Cosmopolite",,"Lichtenstein, Joachim Diederich#123225418m",,,,,,,,,,,1732,4°,"II. und III. Repositorium. in Quart",Genealogie,"Traktat: polit.",Druck,ger,GBV,216680867,,,,,,,,,,1,,,"M: Gm 3413"
antoinette223,24,,50.,0,"de Wilde, Jacobi, Signa Antiqua. Amstelodami 1700. Fr. B","Signa Antiqua E Museo Jacobi de Wilde: Veterum Poetarum Carminibus Illustrata Et Per
      Mariam Filiam Aeri Inscripta",,"Wilde, Maria, de#136705375f",,,,,,,,Amsterdam#getty7006952,,,1700,4°,"II. und III. Repositorium. in Quart",Archäologie,Katalog,Druck,lat,GBV,151414017,,,,,,,,,,1,,,"M: Ud 137;M: Ud 138"
antoinette224,24,,51.,0,"Butemeister, Joh. Jul., Vaticinium Memorabile de Caesare Carolo VI. Wolfenbüttel 1731.
      Fr. B","Viri Olim Celebris Et Eruditi, Ac Sine Dubio Philippi Melanchthonis, Vaticinium
      Memorabile Et Accuratum, Ante CC. Prope Annos De ... Carolo Sexto, Romanorum Imperatore Semper
      Augusto, Editum, E Monumento Antiquitatis Erutum, Brevi Commentatione Historica Et Scholiis
      Illustratum / A Johanne Julio Bütemeister. Past. Ad D. Andr. Brunsvic",,"Bütemeister, Johann Julius#123623618m",,,,,,,,Wolfenbüttel#getty7005253,,,1731,4°,"II. und III. Repositorium. in Quart",Literatur,Biographiensammlung,Druck,lat,BVB,BV001379989,,,,,,,,,,1,,,"M: Gl 3132"
antoinette225,24,,52.,0,"L' Heureux Esclave Lorrain. Mspt. In Franzband. 135.1. Extr. 4","Abriss der Geschichte des Nordischen Krieges. Französisch",,"Rochonville, Charles, de#1055570659m",,,,,,,,,,,,4°,"II. und III. Repositorium. in Quart",Geschichte,Handschrift,Handschrift,fre,,,"Herzog August Bibliothek Wolfenbüttel","Cod. Guelf. 135.1 Extrav.",,,,,,,,1,"Aus dem Besitz Hzg. Ferdinand Albrecht II. von Braunschweig. Alte Signatur R. 3. Nr.
      320. Vgl. Die neueren Handschriften der Gruppe Extravagantes. Teil 2. Beschrieben von
      Wolf-Dieter Otte. Frankfurt a. M. 1987. S. 112. In erheblich abweichender Form auch im Druck
      erschienen.",,
antoinette226,24,,53.,0,"Considerations sur les Affaires d' Italie. 1734. In rot Corduan","Considérations sur les afaires [!] d'Italie et les motifs de la guerre présente : Das
      ist: Betrachtungen der jetzigen italiänischen Affairen, oder Vertheidigung des gerechten
      Verfahrens Ihrer Kayserl. Majestät, uber die wegen der Einsetzung des Infants Don Carlos in
      die Kayserliche Staaten, von dem span. Hof anführende Motiven, den Kayser in Italien zu
      bekriegen / [Fr. L. de Berger]",,,,,,,,,,,,,1734,4°,"II. und III. Repositorium. in Quart",Geschichte,"Streitschrift: polit.",Druck,fre,BVB,BV001395872,,,,,,,,,,1,"Zwei Möglichkeiten im Opac: Considérations sur les afaires [!] d'Italie, et les motifs
      de la guerre présente; [S.l.] 1734 oder Berger, Fr. L. de: Considérations sur les afaires [!]
      d'Italie et les motifs de la guerre présente: Das ist: Betrachtungen der jetzigen
      italiänischen Affairen, oder Vertheidigung des gerechten Verfahrens Ihrer Kayserl. Majestät,
      uber die wegen der Einsetzung des Infants Don Carlos in die Kayserliche Staaten, von dem span.
      Hof anführende Motiven, den Kayser in Italien zu bekriegen / [Fr. L. de Berger]; [S.l.],
      1734.",,"M: Gh 175;M: Gh 176"
antoinette227,25,,54.,0,"de Munchhausen, Christoph Joh., Sucessiones in Guelfica Domo usitatae. Lipsia .. 1716.
      in rotem Sammet","Svccessiones In Serenissima Gvelfica Domo Vsitatas / Consentiente Amplissimo Ictorvm
      Ordine Carolvs Otto Rechenberg ... Et Christoph. Ioh. De Mvnchhavsen Eqv. Thvr. D. XXVI. Maii
      CI? I?CC XVI. ... Solenni Dissertatione Sistent",,"Rechenberg, Karl Otto#100867707m","Münchhausen, Christoph Johann, von#1013309995m",,,,,,,Leipzig#getty7139158,,,1716,4°,"II. und III. Repositorium. in Quart",Recht,"Dissertation: jur.",Druck,lat,BVB,BV009725431,,,,,,,,,,1,,,"M: QuN 299.22 2;M: Gn 9756"
antoinette228,25,,55.,0,"Rackenii, Joh. Aug, Dissertatio Academica de Observantia Gentium et Imperii.
      Helmstaedt .. 1733. in rot Sammet","Dissertatio Academica De Observantia Gentivm Et Imperii In Cap. III. Perpetvam,
      Svccedendi In Terris Imperatoriæ Majestati Hereditario Jvre Parentibvs, Ad Modvm In Sanctione
      Pragmatica Præscriptvm, Observantiam Sistens / Qvam Svb Præsidio Dni. Joh. Wilh. De Goebel ...
      In Academia Jvlia ... Prof. Pvbl. Ordin. Pvblico Ervditorvm Examini Svbjicit Joh. Avgvstvs
      Rakenivs Gvelpherbytanvs, Ad Diem XXIII. Maji MDCCXXXIII",,"Goebel, Joh. Wilh. de#100150497m",,,,,,,,Helmstedt#getty7005247,,,1733,4°,"II. und III. Repositorium. in Quart",Recht,"Dissertation: jur.",Druck,lat,GBV,665444230,,,,,,,,,,1,,,"H: 1002 Helmst. Dr.;H: 283 Helmst. Dr.;H: 280 Helmst. Dr.;H: 927 Helmst. Dr. (8)"
antoinette229,25,,56.,2V0,"Mallets, Allein Manneson, Beschreibung des ganzen Welt-Kreises. Frankf: am M. 1684. 2.
      Bände. F. B","Beschreibung des gantzen Welt-Kreysses, in sich begreiffend verschiedene Vorstellungen
      der Welt, allgemeine uund besondere Land-Charten der alten und neuen Erd-Beschreibung; die
      Grund- und Abrisse der vornehmsten Städte ... sambt den Bildnüssen der Könige und Potentaten
      ... ingleichen die Sitten, Religion, Regierungs-Formen und unterschiedliche Kleidungs-Arten
      jeder Nation / in fünff Theile verfasset ... von Allain Manesson Mallet",,"Manesson-Mallet, Allain#128901691m",,,,"Richter, Johann Andreas#130646598m","Richter, Johann Andreas#130646598m","Kolle, Johann#122339762m","Schnorr, Paul Dietrich#137233353m",Frankfurt#getty7005293,,,1684-1685,4°,"II. und III. Repositorium. in Quart",Geographie,Topographie,Druck,ger,GBV,187070857,,,,,,,,,,1,,,"M: Ca 206"
antoinette230,25,,57.,0,"Puffendorf S. de Officio Hominis et Civis. Leipzig ... 1727. in Franzband","Sam. L. B. de Pufendorf De officio hominis et civis secundum legem naturalem libri duo
      adnotationibus illustrati ... auctore Gottlieb Samuele Treuer",,"Pufendorf, Samuel, von#118597051m",,,,,,,,Leipzig#getty7139158,Wolfenbüttel#getty7005253,,1727,4°,"II. und III. Repositorium. in Quart",Naturrecht,"Abhandlung: jur.",Druck,lat,GBV,227782526,,,,,,,,,,1,"Im Katalog ist es auf 1727 datiert. Im GBV findet sich kein Exemplar dieses Titels mit
      dem Erscheinungsjahr 1727.",,"M: Rp 142;M: Rp 143;M: Rp 143a"
antoinette231,25,,58.,0,"Deduction der Unschuld Herrn Joh: Reinhold v. Patkul. Leipzig .. 1701","Gründliche jedoch bescheidene Deduction der Unschuld Hn. Joh. Reinhold von Patkul, ...
      wider die ... Lästerungen, mit welchen Derselbe von Seinen Feinden ... belegt worden : nebst
      denen völligen wider Ihn in Schweden Anno 1694 Ergangenen Acten, und zweyen rechtlichen
      Teutschen und Lateinischen Responsis, auch angefügten Collectaneis Livonicis,",,"Thomasius, Christian#11862220Xm",,,,,,,,Leipzig#getty7139158,,,1701,4°,"II. und III. Repositorium. in Quart",Recht,"Streitschrift: jur.",Druck,ger,VD18,11387149,,,,,,,,,,1,,,"M: Db 3462 1"
antoinette232,25,,59.,0,"Vitriarii, Phil. Reinh., Institutiones Jur. Nat. et Gentium ad method. Grotii Leiden
      .. 1692. Fr. B","Institutiones juris naturae et gentium in usum ... Christiani Ludovici ... ad methodum
      Hugonis Grotii / conscriptae a Philippo Reinhardo Vitrario",,"Vitriarius, Philipp Reinhard#100673171m",,,,,,,,"Lugdunum Batavorum#getty7006809",,,1692,4°,"II. und III. Repositorium. in Quart",Naturrecht,"Abhandlung: jur.",Druck,lat,GBV,24125597X,,,,,,,,,,1,,,"M: Rp 64"
antoinette233,25,,60.,0,"Gronovii, Jac., Gemmae et Sculpturae. Tranecker .. 1694","Gemmae Et Sculpturae Antiqvae Depictae Ab Leonardo Avgvstino Senensi Addita earum
      enarratione / In Latinum versa Ab Jacobo Gronovio Cujus accedit præfatio",,"Agostini, Leonardo#124658458m",,,,"Blooteling, Abraham#129685844m","Blooteling, Abraham#129685844m",,,Amsterdam#getty7006952,,,1685,4°,"II. und III. Repositorium. in Quart",Altertumskunde,Sammelwerk,Druck,lat,GBV,151692181,,,,,,,,,,1,"Im Katalog ist es die Ausgabe &quot;Franecker 1694&quot;.",,"A: 26.3 Geom."
antoinette234,25,,61.,0,"Hasen, Henr. Roger, Processus Judiciarius Provinciarum Brunsvico Luneb. Brunsvigae ..
      1732. in blau Sammt mit silbern Tressen","Processus Judiciarius Provinciarum Brunsvico-Luneburgicarum, In Quo Consonantia Et
      Dissonantia Tam Juris Communis Et Provincialis, Quam Judiciorum, Juriumque Differentiæ, Cum
      Applicatione Practica Ostenduntur",,"Hase, Henricus Rogerus#142871591m",,,,,,,,Braunschweig#getty7004434,,,1732,4°,"II. und III. Repositorium. in Quart",Recht,Konsiliensammlung,Druck,lat,VD18,10352082,,,,,,,,,,1,,,"M: Gn 4517;M: Gn 4516 (1)"
antoinette235,25,,62.,0,"Rehtmeyers, Phil. Jul., Der Stadt Braunschweig Kirchen-Historie Braunschw. IV. Tom.
      1715","Antiqvitates Ecclesiasticæ Inclytæ Urbis Brunsvigæ, Oder: Der berühmten Stadt
      Braunschweig Kirchen-Historie : ... Alles aus den Archiven, raren Manuscriptis und ...
      Historicis, sam[m]t ... Beylagen verfasset ; Mit Fleiß zusammen getragen; Theil 4: Darinn Die
      Reformations-Historie Samt Denen Lebens-Beschreibungen derer Superintendenten ... von an.
      1586. biß auf jetzige Zeiten beschrieben",,"Rehtmeyer, Philipp Julius#120539101m",,,,"Schröder, Ludolph#1037503783m","Schröder, Ludolph#1037503783m",,,Braunschweig#getty7004434,,,1715,4°,"II. und III. Repositorium. in Quart",Geschichte,"Abhandlung: hist.",Druck,ger,GBV,15116441X,,,,,,,,,,1,,,"H: S 40c.4° Helmst.;M: Gn 9848:4;M: Gn 9850:4"
antoinette236,25,,63.,0,"V. Tom. 1720","Antiquitates Ecclesiasticae Inclytae Urbis Brunsvigae, Oder: Der berühmten Stadt
      Braunschweig Kirchen-Historie] Antiqvitates Ecclesiasticæ Inclytæ Urbis Brunsvigæ, Oder: Der
      berühmten Stadt Braunschweig Kirchen-Historie : ... Alles aus den Archiven, raren Manuscriptis
      und ... Historicis, sam[m]t ... Beylagen verfasset ; Mit Fleiß zusammen getragen; Theil 5:
      Darinn Die bey dem Vierten Theil versprochene Beylagen ... Auch die Supplementa und Register
      über das gantze Werck; Und dann ferner ... die Continuation der Historie biß auf gegenwärtige
      Zeit, dargeleget werden",,"Rehtmeyer, Philipp Julius#120539101m",,,,,,,,Braunschweig#getty7004434,,,1720,4°,"II. und III. Repositorium. in Quart",Geschichte,"Abhandlung: hist.",Druck,ger,GBV,151164428,,,,,,,,,,1,,,"M: Gn 9852:5;M: Gn 9850:5;M: Gn 9848:5"
antoinette237,26,,64.,0,"Schade, Georg, Historische Nachricht von dem Anfange und Fortgange der allgemeinen
      Gesellschaft der Wissenschaft und Tugend. 1757","Historische Nachricht von dem Anfange, Wachsthum, Hindernissen und nunmehrigen
      Fortgange und Nutzen der zur Ausbesserung der höhern Natur- und Geisterlehre vor einiger Zeit
      errichteten allgemeinen Gesellschaft der Wissenschaften und Tugend : bis auf das Jahr 1757 ;
      wobey angefüget ist der erste Plan der Gesellschaft mit seinen Anhängen wie auch die neue
      Einrichtung derselben / auf Befehl der Herren Vorsteher der Gesellschaft ans Licht gestellet
      durch Georg Schade Ober- und Landgerichts-Advocaten in den Herzogthümern
      Schleswig-Holstein",,"Schade, Georg#120502011m",,,,,,,,,,,1758,4°,"II. und III. Repositorium. in Quart",Sozietäten,Bericht,Druck,ger,VD18,15912161,,,,,,,,,,1,"Im Katalog auf &quot;1757&quot; datiert.",,"M: Ea 598"
antoinette238,26,,65.,0,"v. Birkensteins, Ernst Burkh., Erz-Herzogliche Handgriffe des Zirkels und Linials.
      Augspurg .. 1689","Ertz-Herzogliche Handgriffe deß Zirckels und Linials : Oder Außerwählter Anfang zu
      denen mathematischen Wissenschafften. / Beschrieben von Anthoni Ernst Burckhard von
      Birckenstein. Samt e. Anh. oder Beschreibung derer ... beygefügten ungarischen Städten,
      Vestungen und Schlösser",,"Birckenstein, Anton Ernst Burckhard, von#124899234m",,,,,,,,Augsburg#getty7004324,,,1689,4°,"II. und III. Repositorium. in Quart",Geometrie,Anleitung,Druck,ger,GBV,151051348,,,,,,,,,,1,,,"M: Nb 526"
antoinette239,26,,66.,0,"Wahl-Capitulation Kaysers Josephi. 1694","Wahl-Capitulation Deß ... Herrn Josephi Erwehlten Röm. Königs ... : Geschlossen und
      auffgerichtet zu Augspurg den 24.14ten Monatstag Jan. 1690",,,,,,,,,,,,,1694,4°,"II. und III. Repositorium. in Quart",Geschichte,Vertrag,Druck,ger,GBV,230697321,,,,,,,,,,1,,,"M: Gl 2390"
antoinette240,26,,67.,0,"Hessione, Tragedie mise en Musique par Mons. Campra. à Paris. 1700","Hesione : Tragedie Mise En Musique / Par Monsieur Campra; Representée Pour La Premiere
      Fois Par L'Academie Royalle De Musique Le vingt-uniéme jour de Decembre 1700",,"Campra, André#118668188m",,,,,,,,Paris#getty7008038,,,1701,4°,"II. und III. Repositorium. in Quart",Musik,Musikdruck,Druck,fre,GBV,159712246,,,,,,,,,,1,"Im Katalog auf &quot;1700&quot; datiert.",,"23 Musica div."
antoinette241,26,,68.,0,"Arethuse, ou la Vengeance de l' Amour, ballet mis en Musique Ibidem. 1701. par le
      Même","Aréthuse Ov La Vengeance De L'Amour : Ballet ; Representé Pour La Premiere Fois Par
      L'Academie Royale De Musique Le quatuorziéme jour Juillet 1701. / Mis En Musique Par Monsieur
      Campra",,"Campra, André#118668188m",,,,,,,,Paris#getty7008038,,,1701,4°,"II. und III. Repositorium. in Quart",Musik,Musikdruck,Druck,fre,GBV,159399750,,,,,,,,,,1,,,"22 Musica div."
antoinette242,26,,69.,0,"Omphale, Tragedie en Musique. Ibid. et eodem","Omphale : Tragedie En Musique, Representée Pour La Premier Fois Par L'Academie Royalle
      De Musique Le 10. Novembre 1701. / [Les tres humble ... Serviteur & Sujet Destouches.
      Textdichter: Antoine Houdar de Lamotte]",,"Déstouches, André Cardinal#102465789m",,,,,,,,Paris#getty7008038,,,1701,4°,"II. und III. Repositorium. in Quart",Musik,Musikdruck,Druck,fre,GBV,172440440,,,,,,,,,,1,"2 Möglichkeiten im Opac.",,"M: Lm 4° 51a;27 Musica div."
antoinette243,26,,70.,0,"Scylla, Tragedie en Musique. Ibid. et eod:","Scylla : Tragedie En Musique : Representéé par lacademie [!] Royalle de Musique le
      16.e Septembre 1701",,"Gatti, Theobaldo, di#140237771m",,,,,,,,Paris#getty7008038,,,1701,4°,"II. und III. Repositorium. in Quart",Musik,Musikdruck,Druck,fre,GBV,725389575,,,,,,,,,,1,,,"39 Musica div."
antoinette244,26,,71.,0,"Musical. Volumen I. Mspt. 197.1 Extr. 4°",,,,,,,,,,,,,,,4°,"II. und III. Repositorium. in Quart",Musik,Handschrift,Handschrift,,,,"Herzog August Bibliothek Wolfenbüttel","Cod. Guelf. 197.1 Extrav.",,,,,,,,1,"Nicht ermittelbar. Bereits in der Erstverzeichnung der Codices Extravagantes durch
      Ernst T. Langer (1782-1786) findet sich unter der Signatur ein anderer Titel. S. auch Die
      neueren Handschriften der Gruppe Extravagantes. Teil 2. Beschrieben von Wolf-Dieter Otte.
      Frankfurt a. M. 1987. S. 172.",,
antoinette245,26,,72.,0,"Volumen II. Mspt. 197.2. Extr. 4°",,,,,,,,,,,,,,,4°,"II. und III. Repositorium. in Quart",Musik,Handschrift,Handschrift,,,,"Herzog August Bibliothek Wolfenbüttel","Cod. Guelf. 197.2 Extrav.",,,,,,,,1,"Nicht ermittelbar. Bereits in der Erstverzeichnung der Codices Extravagantes durch
      Ernst T. Langer (1782-1786) findet sich unter der Signatur ein anderer Titel. S. auch: Die
      neueren Handschriften der Gruppe Extravagantes. Teil 2. Beschrieben von Wolf-Dieter Otte.
      Frankfurt a. M. 1987. S. 172.",,
antoinette246,26,,73.,0,"Motets a deux Choeurs pour la Chapelle du Roy. à Paris .. 1684","Motets à deux choeurs pour la chapelle du Roy, mis en musique par Monsieur de
      Lully,",,"Lully, Jean-Baptiste#118575287m",,,,,,,,Paris#getty7008038,,,1684,4°,"II. und III. Repositorium. in Quart",Musik,Musikdruck,Druck,fre,SUDOC,15240418X,,,,,,,,,,1,"Bremen, Staats- und Universitätsbibliothek: not 904 lullj/693 und Lübeck,
      Musikhochschule Lübeck Bibliothek: Noten Y 31 Lul 1.1.",,
antoinette247,26,,73a.,0,"Catalogue raisonné des Livres dificile à trouver. par D. Clement à Göttingue 1750.
      Iste Tom","Bibliotheque Curieuse Historique Et Critique, Ou Catalogue Raisonné De Livres
      Dificiles A Trouver / Par David Clement",,"Clément, David#128328096m",,,,,,,,Göttingen#getty7005246,,,1750,4°,"II. und III. Repositorium. in Quart",Buchwesen,Bibliographie,Druck,fre,GBV,135252261,,,,,,,,,,1,,,"M: Bf 4° 48;M: Bf 4° 49;H: Q 415.4° Helmst."
antoinette248,27,,73b.,0,"Nouvelle Methode pour apprendre la Langue Italienne. par Jos. Stanglini à Londres
      1724","Nouvelle Méthode Pour Apprendre La Langue Italienne : Avec Grande Facilité Et en très
      peu de Tems / Exactement revüe, corrigée & augmentée d'une quantité de Noms, de Verbes, de
      Régles, & d'Observations ... Par Joseph Stanglini: Professeur de la Langue
      Italienne",,"Veneroni, Giovanni#124754686m","Stanglini, Joseph#1055510508m",,,,,,,London#getty7011781,,,1724,8°,"II. und III. Repositorium. in Octav",Sprachen,Anleitung,Druck,fre,GBV,150428006,,,,,,,,,,1,,,"M: Ki 13"
antoinette249,27,,73c.,0,"Nic. di Castelli, Dizzionario Italiano Thesedo p Leipzig 1730","La Fontana Della Crvsca Overo; Il Dizzionario Italiano-Tedesco E Tedesco-Italiano,
      Aumentato, corretto & ac centuato per tutto, con somma diligenza, In Qvesta Qvarta
      Editione, dall' Autor proprio; cioè da Nicolo Di Castelli. Das ist: Italiänisch-Teutsches und
      Teutsch-Italiänisches Sprach- und Wörter-Buch, Zu gründlicher Erlernung der Italiänischen
      Sprache, denen Teutschen zum besten ehemahls verfertiget, nun aber mit grossem Fleiß vermehret
      und verbessert, auch durch und durch accentuiret, In dieser vierdten Edition von dem Autore
      selbst Nicolao von Castelli",,"Castelli, Nicolò, di#12308122Xm",,,,,,,,Leipzig#getty7139158,,,1730,8°,"II. und III. Repositorium. in Octav",Sprachen,Wörterbuch,Druck,ita;ger,VD18,10325786,,,,,,,,,,1,,,"M: Kb 37"
antoinette250,27,,73d.,0,"Essai Analitique sur les Facultés de l' Ame. par Charles Bonnet. à Copenh.
      1760","Essai analytique sur les facultés de l'ame / par Charles Bonnet",,"Bonnet, Charles#118513303m",,,,,,,,Kopenhagen#getty7003474,,,1760,8°,"II. und III. Repositorium. in Octav",Theologie,Traktat,Druck,fre,GBV,134871960,,,,,,,,,,1,,,"M: Lm 4° 13"
antoinette251,27,,73e.,0,"Neue Sammlungen der neuesten Reise-Geschichten. Frankfurt 1749","Neue Sammlung der merkwürdigsten Reisegeschichten, insonderheit der bewährtesten
      Nachrichten von den Ländern und Völkern des ganzen Erdkreises : von einer Gesellschaft
      gelehrter Leute in einen geographischen und historischen Zusammenhang gebracht",,"Loen, Johann Michael von#117154202m",,,,,,,,Frankfurt#getty7005293,Leipzig#getty7139158,,1749,8°,"II. und III. Repositorium. in Octav",Geographie,Reisebericht,Druck,ger,GBV,131172875,,,,,,,,,,1,,,"M: Cc 4° 52 1;XFilm 1:329-331;M: Cc 4° 52 (2)"
antoinette252,27,,73f.,0,"Invitatio ad Orationes in Paedagogio Bergensi. Magdeb. 1761","Ad Avdiendas Orationes, Qvae In Pædagogio Bergensi D. III. April. M D C C LXI. Hora
      II. Pomer. Recitabvntvr, Bonarvm Litterarvm Favtores Omnes Invitat Et De Philosophia In
      Scholis Cavte Docenda Pavca Disserit Christianvs Fridericvs Ionæ",,"Jonae, Christianus Fridericus#130016705m",,,,,,,,Magdeburg#getty7004456,,,1761,8°,"II. und III. Repositorium. in Octav",Philosophie,Schulprogramm,Druck,lat,VD18,11971215,,,,,,,,,,1,,,
antoinette253,27,,73g.,0,"Der Römischen Octavia 7ter Teil. 1737. Mnspt. So nicht geendiget. 135.4. Extr.
      4°",,,"Anton Ulrich, Braunschweig-Lüneburg, Herzog#118503472","Alberti, Gottfried#143900994m",,,,,,,,,,1737,8°,"II. und III. Repositorium. in Octav",Literatur,Handschrift,Handschrift,ger,,,"Herzog August Bibliothek Wolfenbüttel","Cod. Guelf. 135.4. Extr.",,,,,,,,1,"Aus dem Besitz von Herzog Ferdinand Albrecht II. von Braunschweig. Vgl. Die neueren
      Handschriften der Gruppe Extravagantes. Teil 2. Beschrieben von Wolf-Dieter Otte. Frankfurt a.
      M. 1987. S. 114.",,
antoinette254,27,,73h.,0,"Dasselbige Mscpt. ohne Anfang u. Schluß. 135.5. Extr. 4°",,,"Anton Ulrich, Braunschweig-Lüneburg, Herzog#118503472","Alberti, Gottfried#143900994m",,,,,,,,,,1737,8°,"II. und III. Repositorium. in Octav",Literatur,Handschrift,Handschrift,ger,,,"Herzog August Bibliothek Wolfenbüttel","Cod. Guelf. 135.5. Extr.",,,,,,,,1,"Aus dem Besitz von Herzog Ferdinand Albrecht II. von Braunschweig. Vgl. Die neueren
      Handschriften der Gruppe Extravagantes. Teil 2. Beschrieben von Wolf-Dieter Otte. Frankfurt a.
      M. 1987. S. 114.",,
antoinette255,27,,73i.,0,"Merkwürdige Geschichte Ihro Mjt. Elisabeth I. Käyserin aller Reussen. 1759","Merkwürdige Geschichte Ihrer großmächtigsten, unüberwindlichsten Majestät Elisabeth
      der Ersten, Kaiserin und Selbstherrscherin aller Reußen, &c. &c. : Worinne dieser
      itztlebenden großen Czaarin gar seltsame und außerordentliche Schicksale vor Ihrer Regierung,
      heldenmüthigste Behauptung Ihrer heiligen Kronrechte, und weisesten Thaten während Ihres
      geführten Regiments, sowol in Verordnungen und Verbesserungen Höchstderselben glücklichen
      Staaten, als Verhalten gegen auswärtige Mächte, Verträgen, Friedensschlüssen, wie auch andern
      Vorfällen und Begebenheiten mehr, ... gesammlet und verfasset ; Nebst einer kurzen Einleitung
      in die Historie der Rußischen Regenten von Anfang des Christenthums in diesem Nordischen
      Reiche, zum Vortheile derer, solcher ohndem nicht sonderlich bekannten Beschreibung,
      Unkundigen eingerichtet",,,,,,,,,,"s. l.",,,1759,8°,"II. und III. Repositorium. in Octav",Literatur,Biographie,Druck,ger,GBV,151457719,,,,,,,,,,1,,,"M: Gu 139"
